star,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,5138.510Ni1_42,5143.171Fe1_42,5187.346Ti2_43,5200.158Fe1_43,6123.910Ca1_60,6138.313Fe1_60,6139.390Fe1_60,6153.320Fe1_61,6155.928Na1_61,6162.452Na1_61,6168.150Ca1_61,6175.044Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6242.372Fe1_62,6244.834V1_62
HD115617,0.5613686391560287,0.6464430567024235,0.5806430591450586,0.6748947396971059,0.7277617321305659,1.1093531512438057,0.7361129584244968,0.95536077316005,0.9651769063230374,1.0538987839846432,0.9378866918225935,1.0743855526453274,0.5112943971797353,0.4873472313993414,0.6101664608110815,0.4998709297252717,0.4991273224887183,0.5841423914540398,0.562020783650845,0.7631632466279595,1.5073724677793732,0.8984416702791573,0.628201356920986,0.5394265387793581,0.515784350346248,0.5714192045323065,0.5756286639388071,4.742445469530545
HD117105,7.924232786434413,10.625377303564253,7.015349114072489,6.913387468025882,9.5334293362046,21.125680355586127,11.019375403654017,18.24237994608346,10.647969041765338,15.959589373749088,15.591289062829452,25.790928068668958,5.494008602059637,5.841644208239372,5.0240151283459396,4.302503350805368,4.933958233438237,6.505904374672852,7.178048793544851,12.266183575538909,34.899039125468086,17.19055846841099,9.793007140390236,5.973770448068947,6.674473418975101,6.236749521790173,12.38718438684831,20.850903737953075
HD117207,9.01283886820006,7.004206618837215,7.706208445423844,7.162182985199188,1.6141648679384613,9.170620862892562,6.295441023078973,8.031330342416755,5.798009899168814,12.30242480332997,12.399794462708224,5.087744975664218,5.604287184936653,3.2830167117251916,1.6365194796967641,7.406243656391756,5.47734426412585,6.7167323204030005,4.128458761527651,5.970893168036408,10.791699645892212,6.657278683170778,8.310568793286325,4.038435799313563,5.65195998777681,7.2749431528074044,5.9152905031511915,3.2189452132344694
HD117618,8.378927981828323,14.636304669398273,11.683950162188891,6.183912041824293,16.97919005526027,21.035418227966744,12.894010383960943,33.018732312819346,14.49296358762762,11.48214400495955,31.129008596402503,40.034104701132996,2.087116953059768,3.039515585005822,6.750447613815148,2.992326271656425,9.90312984532552,6.805757248220057,6.1287495501949705,15.276598638347002,28.741404330555568,14.50019841951215,10.137833052651906,9.965134544817206,8.170331796933477,16.742081359855707,14.423992822568376,54.83713989015176
HD12387,2.2377703612814654,4.158328207699844,4.210938472318766,16.406499917020394,4.0482838998749076,8.517353754718402,4.049019160754942,6.631351756112349,16.33137361556051,26.31602254106727,15.318931848826558,12.778435879327336,10.161859896165678,2.639440740281466,7.254488042860096,1.6241488845159104,11.004855755251233,12.23202668992085,17.085539806978787,3.700697292130696,71.93531737197681,19.132268490490212,4.807661602464757,4.009345358571435,19.396934719694308,0.632616293198834,6.65816395007655,2.232646910986939
HD124292,6.4281019264953665,7.040840007915208,1.8760952851984094,9.679284376756327,5.911068716090129,6.525359991743538,5.458491210630063,6.352308350906027,10.27677298767502,22.670868108134616,10.670695481660855,9.925751534248741,2.7900864449322587,4.081308878623596,7.488626428023615,3.3380330199950548,4.591253504310192,4.884454545866121,4.001884437557221,6.107509118955254,9.017117690117663,5.999840571514734,3.999295698642533,4.324491537921114,4.691768558222685,4.958221463824229,8.221324880937743,10.516531210604024
HD125881,5.259361147845999,13.925742254472596,7.111579240187505,8.39600246846913,14.78097227763275,20.0195232852607,24.1203750122232,15.425936804539392,10.322134133798246,12.21256384440186,29.44291020204082,30.67501743530421,9.270696343059607,7.86264727513632,12.887660925362553,5.5711120058112025,8.64705756686513,5.38629251851472,9.237413884322267,14.06560204082332,24.80412497256916,11.390014978647708,9.660006145082674,5.344448848781807,8.61356987814563,10.107904823465207,4.113140202960567,58.23380390927273
HD126525,17.095409708580263,18.28899170319746,18.232306400595007,17.336174767464783,24.942267784238364,33.740510342134485,23.20165649688624,30.297843309117244,24.234446580439634,29.465805032709838,36.46555297130469,35.35513489081916,12.666897729626696,11.641390604362096,16.121969244532526,13.582835089839229,12.193883964137573,17.800266716482817,15.91172641545934,21.801663673689486,41.055300817250526,25.205571290061346,14.474710360717802,12.949810712197865,14.484014855396966,15.075713333349395,16.544633251590177,31.525870541352162
HD128674,7.505256240327529,5.061991066088474,4.0234521033682,5.095624891282421,8.473080184171344,19.021890436659326,8.551243391297566,9.276253628591162,14.797914913164652,12.306429613955494,24.934694750998105,14.655228315965925,7.264800203749986,5.051827585505279,3.1445318381774308,5.865395382013117,2.2064123205604385,3.458804585630412,3.693552117223253,12.069689819725953,17.18391326517998,4.677227523240589,3.2896370347726065,1.6633418200303032,6.203665338208791,3.136406621644202,5.666367227193422,15.95977305371041
HD134060,2.4147459935494444,3.151150062268071,3.1329600457127778,2.559834173997812,4.095099642724747,5.123290295766534,4.379392959768051,5.460793589414581,4.6070535890757265,3.960724060382052,7.672164194287693,7.643288765129759,1.9431267312784273,1.8117829418215836,2.480809889288376,2.3111635946892233,1.9479788660402653,2.2984872836971793,2.7762478303053,4.512318725145131,6.837842683560477,3.6603271123172627,2.8678620776564503,2.18388207290837,2.5296196738030257,2.4909624661994476,3.622204266884858,7.9157067729429045
HD134987,4.019322465895256,4.326882813794438,4.41534948892549,5.615555015919073,4.918145238235787,9.505334704233169,4.5563929745303104,7.104896978179081,6.2942889699268605,7.183168634168231,7.970580675786632,9.317458205239681,3.4849009010619785,4.071217191810905,3.8964014500811195,3.158568756276023,4.3713834093795505,5.563143935768463,5.460635179432407,6.141189775265149,6.042452955972872,3.9312826426971093,5.062615517895504,3.0786964391676,2.2166583852879875,3.2404865608064464,4.467974683109326,4.173940646693649
HD136352,0.9735606712558277,1.3873806384399148,0.9395609935525474,1.1936194162419158,1.6632029779621227,2.1413727401610174,1.407812638867058,1.8811749609978978,1.5807215065920752,1.842374024128113,2.8693930818886,3.4392896899217846,0.9170050870961066,0.8367824208652858,0.9185677500834761,0.8377469777977731,0.7357043297541768,0.8843316248584474,0.8902649648252033,1.8416979536683555,3.727212050500095,2.058644042120302,1.1969958757557528,1.0591759453136105,1.2096963167931416,0.9989485220812996,1.3252980198018975,3.0326845583886564
HD136894,4.147694990344335,5.2820120422941965,5.091448252682484,8.232844566252725,3.1856803017287008,7.993837773978277,8.839043602861842,7.0626519616393635,4.4618988946372635,11.209955274775472,11.385463980555459,11.248900864900394,3.9172729511749917,4.730330435107728,5.50045129300456,6.25477053920293,4.218311203876285,5.510613287642324,4.505244671657836,12.97326973179026,22.587630098462334,6.723742914659694,5.267841506782631,4.250626474704559,8.26080354190282,3.846264342312033,6.161340509268328,6.979629153346269
HD138573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD1388,2.566636323112097,3.592879171219755,2.9365396471864296,3.680686630314424,6.367802995029108,8.52439083393388,4.615962601103343,6.775270860278383,5.662226552899638,6.097804781671225,13.01933636406366,8.651226939296285,2.346058296243144,2.716749921715536,2.919838979432211,2.686479507228548,1.944309318321798,2.9599121417296734,2.4435779438204315,5.6779187019788795,9.298368696851698,4.6927580513404425,4.245430022292156,2.943758405630604,3.318078324355527,3.560129301458837,4.611258777999743,13.999044956384536
HD140538,3.5601323499537547,3.8524349604427175,4.323231513675341,5.178608244493653,6.172117474123246,5.503937538189665,3.206828486425627,6.3369190257701,4.339879947249888,6.728240905371675,7.46772705042483,10.581092521030985,4.599514833175934,3.982188322276585,3.7967289644631483,3.6500789531372004,4.527698427481742,4.922755285557649,4.214078722878273,5.040046625989781,9.676881209862577,7.2852227216047964,4.10073687386282,4.710949377887158,2.8782807270952073,4.423577420730205,3.8086041970999953,6.100093294875863
HD140901,3.3575193869988635,5.047022936993424,2.679457751263257,4.724612680794547,5.239046619074842,6.291386217579212,5.466135951483734,5.5104770089281905,7.480052311495428,6.988912358098823,6.088441678593314,5.376210351777966,2.7882480226506066,3.6354628573024352,4.7593381563601955,4.281284734575173,3.127189708133191,3.6615205964694,3.9349127654547793,3.590634408649376,6.741922183069809,3.2261489897904165,2.315177677175962,3.3843960717770156,3.903527998056183,4.4155731759545125,3.6646437928409283,4.275919524185847
HD141937,16.01121524375021,19.92978156596471,16.433181184064985,17.602512536701358,27.267460240536682,40.61609931102246,23.590110174581355,32.66325626585604,28.24844556890908,30.478006959264555,41.971800694206294,42.46255317867388,12.993199986130573,11.48412940670544,16.419777168194916,13.808516360147506,12.01873314668305,17.439018190399903,15.701851579337575,24.923364478323535,38.83424186842478,25.490364328371225,17.956817297837897,13.88187274679008,15.918023170435507,17.866284946499317,17.191242459191503,38.84325932251659
HD143114,15.05718026682219,14.193121590860612,8.709707262973431,4.406883745044825,19.710927195217998,8.8123616595548,7.6346356158331865,12.51115988893255,85.76015131201156,10.410992180031919,35.3435667484401,14.021525801806439,10.55594750798365,10.5451452057073,12.536813715607018,11.351224912978829,8.695341422504494,12.95512826558909,12.864538727599465,14.770458374225791,24.657828432557093,6.843283671147758,11.447818307363923,8.921875452068758,10.545025279197397,7.111670417981906,9.975782008061529,38.67394989536537
HD144585,4.031065383810473,4.889487258764619,4.909077643987222,3.5302660968380697,7.32961057131157,9.410705211775975,7.828158521570001,5.202929995872012,7.760139119960545,8.040185952159973,8.877119388269284,6.216017635490379,4.288896439671942,4.490589729355987,4.076473402857403,4.472925740066081,3.5728740408155466,5.946365453702869,2.447123319289262,5.294506575042981,9.236857416314784,5.562828533282799,4.448559678305556,4.932762377021573,6.249300477879449,4.967805633113774,5.511391510718497,8.739396090891287
HD1461,1.2971228438441789,1.491900509036813,1.4096117943594006,1.718602610435573,1.8469420813435269,2.432665059881989,1.74444599012592,2.2868703123342624,2.159989084336711,2.2476138019595266,2.5987142372184553,2.8324547866711183,1.275370959935441,1.1670144904528321,1.309104974515854,1.1663973230087525,1.4824895699743945,1.419294643051324,1.5210889117236412,2.0045353249600493,2.5426019365329995,1.907880594640942,1.5041544822679989,1.4155156993451272,1.2788752938246333,1.4290260842495148,1.2576491553869076,2.2392202572560427
