star,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,5138.510Ni1_42,5143.171Fe1_42,5187.346Ti2_43,5200.158Fe1_43,6123.910Ca1_60,6138.313Fe1_60,6139.390Fe1_60,6153.320Fe1_61,6155.928Na1_61,6162.452Na1_61,6168.150Ca1_61,6175.044Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6242.372Fe1_62,6244.834V1_62
HD73524,-441.19603475909696,-302.5168428090799,158.90813271353355,330.5371580147099,-66.92615420999883,30.335956635705053,-57.5809273869567,44.14042314217874,-121.48278575764212,10.851782034346352,-64.23593567141963,51.62460175568366,-222.80859535844004,138.50589879910532,72.56002971159111,68.36728132062514,322.2233503676725,395.95331001951274,341.8874724423759,129.15165445253484,134.9354063695337,143.76008415591352,-305.3908101199646,106.67892609861588,-273.0031846259901,168.7994033666084,110.80633547170402,163.57064092182722
HD7449,-452.08583986186886,-329.56042168177095,82.01548226791522,231.14179761288457,-117.5284147637306,7.847910594013847,-150.2864454949927,70.35931830315666,-75.42085796082858,47.578010324882875,46.59707295341206,36.52550946105583,-223.07769892212391,119.18158270263459,88.62649431803425,71.69251662570318,317.799634160036,323.11788011390246,279.3684196372013,143.38382790879763,45.4327426185666,60.37320197219837,-312.01165151431803,95.18186749345503,-291.5184801716375,109.16170294307516,112.46337656146966,135.43371883944437
HD76151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD78429,-404.3963327274159,-273.8913982239373,144.39641084226284,301.44630358503963,-58.90125861123611,49.285964225423,-38.603177896456806,62.554882893652234,-132.92480829599776,-23.27946719342665,-51.00457055681339,57.65308560670411,-253.55189087565378,130.05813880705645,61.734232860560724,87.49989324379833,303.3075728958339,399.6714518084042,349.01536405288664,133.64828108459272,104.52047459239533,116.82265739946125,-307.69845864082197,112.74450108625017,-296.68064236550055,187.46410717238663,122.27589776804216,129.67694495667993
HD78558,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD78660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD82943,-427.6746875904563,-293.15691871545505,157.34473036303282,324.4105625675399,-82.26309182274383,12.140819830945933,-58.770278368565094,62.6113780944244,-130.20573768717577,-21.411440291072473,-66.74451614614588,45.91266870875306,-198.50097964085379,156.76678498447527,74.66392853820045,71.60064567429094,325.01801229083077,440.1357906490607,383.4146589182613,112.49321744298688,115.90811197573241,140.62568303479514,-304.7370336233275,106.7942972275517,-249.56017011154384,194.26153514378586,99.47545887769503,151.35357420990698
HD83529,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD88742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD90156,-429.58669197485796,-331.473686225375,92.56819159492275,236.58166972553434,-34.37919858153435,48.89969209501735,-18.417443019359478,71.23538264976848,-116.44222328951946,-35.134146524063475,-32.90133125336284,59.50042047300849,-266.7045968694117,144.32427366237323,55.08671569997241,81.2080675615725,276.71652044561665,365.9298886375315,319.3545063225212,116.90924852972675,-13.241777997630818,13.527862885231823,-346.4720493506895,97.98206344292953,-313.6436618077548,176.51932074619424,117.76705141124407,90.45155218483357
HD92719,-440.7392543696101,-309.3062550294031,102.60917646645785,247.04350376418842,-49.13827820459957,22.355062143580096,-52.62491553718339,56.478427135906735,-88.47259389482761,-14.701539904027763,-37.158170154845926,68.59481771325571,-240.12147255562573,133.00041599181205,62.37619624332111,66.80729271796191,284.3350684150139,351.5525063497572,308.72581457714296,128.65153583243938,32.648303783901724,54.1455798664324,-331.17673527088306,106.72530453032886,-305.41202338557736,155.05662284909047,113.9647786846985,115.80393442978456
HD92788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD95521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD96423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD96700,-450.63785136490765,-314.91685372280693,105.2895244316323,233.49121982627645,-44.42772524214442,33.15902109383641,-49.42830387155254,45.368336079214565,-95.43320933562067,-1.486747877079158,-50.74330091756572,83.64070513565508,-241.09260079699914,145.17380391639432,108.36668743043236,103.23164945866142,340.1038194447831,406.4114777106752,349.6914415203548,119.15758455773133,98.5902378687825,98.72791323113461,-338.8985953903701,112.07585484447179,-302.21055609976554,154.66179820676896,110.78736999367841,190.0759024250583
HD96937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD97037,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD97343,-417.2391137330942,-295.0186797425492,122.32485156692073,263.1892321834961,-16.84404439290427,67.52273102061979,15.887409234376102,86.95955447084225,-151.7256424163496,-80.21482571133295,-34.764767950598106,76.08584053740542,-353.7230614181279,63.41784873094355,33.55208158808662,53.96805914829877,211.45444814433532,323.42488519808256,283.06783286667934,103.0303223139128,1.3615093536980423,22.683509478240506,-331.44306736717687,95.85458602960695,-374.95978427611055,177.76141410165008,115.47634612695188,109.55894927232255
HD9782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD98281,-423.84299182104417,-312.85763546994303,74.67858116918659,232.23476430774676,-7.299834585447605,55.15310333005656,5.395604563228007,86.44068193335775,-156.57922961858083,-74.94405591873208,-30.721607441103128,67.64195922177323,-308.74068774001825,91.65476420155815,37.74710008843497,66.1888609271075,225.4825991205036,330.124983655041,290.06906679360526,97.52444077072848,-31.01047164287375,-8.25372769106135,-347.55864499902003,96.39139752506831,-339.21769157599806,186.76225065413615,124.90179457708885,96.30040780977602
Vesta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
