star,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,5138.510Ni1_42,5143.171Fe1_42,5187.346Ti2_43,5200.158Fe1_43,6123.910Ca1_60,6138.313Fe1_60,6139.390Fe1_60,6153.320Fe1_61,6155.928Na1_61,6162.452Na1_61,6168.150Ca1_61,6175.044Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6242.372Fe1_62,6244.834V1_62
HD134060,-332.70884984971894,-318.6983813706442,248.07433981812457,279.4079575196717,3.978620610526691,21.337716771257607,7.686662540076662,27.334188525538416,-28.864121432344984,-12.306288381250326,44.93494176034467,57.04402242320171,-253.1289717284213,142.99829996540194,84.30716034665878,130.29468736242262,258.3014748639232,356.9901293539619,302.9712744453433,31.931168965859307,4.575023985388658,19.370141248741593,-408.5401113406788,22.031571318382035,-302.79178818275665,158.30737713012152,71.93650743248101,126.08650972266274
HD134987,-290.3758733011795,-259.36668514975696,287.3643509751554,328.8874792018699,20.480220498897907,32.52001746232028,35.120140109634995,35.30956601977575,-58.80429916088127,-57.230423877539664,49.38174095442003,58.73858844979034,-311.5005749335723,124.58009989940982,59.34290399704998,124.0461143077199,240.1415831367393,392.7848287846312,325.9614193405273,52.9391044774453,31.074311897178976,57.40503011762464,-391.7318183969275,32.32916103814811,-338.5883307614743,199.71930090038933,66.26964928848086,97.8112489874617
HD136352,-330.7533072111789,-323.36756783933544,183.95809218743787,196.15620200331816,28.696249114453437,46.975186458231214,56.73525906069837,71.36657129036698,0.8295012116246432,-5.689371727636522,68.06986958800454,85.92729010733197,-360.08185772819576,128.16254173984257,118.77038209347418,174.62338375306913,269.8506424817858,320.7453515582639,279.73999265019046,32.83716286690147,-38.67499427528988,-29.62521859442814,-400.80334654457533,34.11783057700902,-434.47162799389764,143.63832205267786,72.9068484784385,91.87624248847021
HD136894,-342.9104078190489,-345.57107683127884,194.35900567501423,198.4416014819932,42.77868378962448,56.60388055593653,60.04674537680091,73.00244922215371,-66.0685283580726,-58.53286534688496,58.53402719454034,77.49479152079071,-307.83819918539547,112.84850039538019,46.198368085567026,143.4494587624173,196.51282349243434,300.0446386240989,256.98166600292024,28.4727130486262,-124.18753146441564,-68.87463397398011,-427.42424863935645,15.911240850481208,-339.4330726912776,161.47401769743755,66.14774523663228,67.50556626150691
HD138573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD1388,-357.1775056606641,-330.398298603734,219.27132570374516,252.0873854327273,-8.739757780225212,13.9591922637498,13.738318406263916,27.620010645199088,-16.921309509788877,6.7660217879335685,47.64540186100148,63.90325796469919,-263.73535400004164,139.76940204840716,95.89444935190454,130.8707466376754,259.84618591981547,342.3297120271606,293.5526867458375,24.74452422268937,16.038167133916147,19.07664301080821,-407.7738057618386,18.643768849663704,-319.63299780909875,141.6484960898835,64.1317755112722,122.4291635320144
HD140538,-345.40908322938907,-337.80390452458374,203.05720673194656,232.86844237552637,26.222456381531163,20.293494303271224,33.69468406151427,57.91056015637339,-59.104075504133014,-44.51316127849221,46.279502574824875,53.701912474674,-264.25683207678924,134.37682656544487,54.10335628519775,126.55956174907584,215.48805779705557,311.3175189313045,273.15883868328376,15.74431350323987,-97.72020010249062,-41.053989922958486,-429.3347171569009,17.897252069698467,-306.6863665703948,161.81702964603605,67.20890041088197,65.79280760322617
HD140901,-335.3328220150243,-313.4351257060985,224.73307235537212,262.880748578452,30.08168122379961,49.37138543633831,45.98663816071587,53.17685258410643,-65.83038125707617,-65.48369393884647,47.307226183542056,56.02012296752297,-312.7539573475916,101.93576605774975,31.66614500140356,92.42754828695338,166.68427746154416,278.38322127347345,237.20543577271474,18.06798991839382,-94.51341756504573,-49.68600938409852,-430.11347592561333,6.266666134387965,-334.6832722510217,163.12722157206986,62.17199139257409,83.56995077732302
HD141937,-346.61851503215024,-295.5538996128122,223.7199497477589,264.78436851162365,11.522154001609238,-4.960788391294045,3.7480704828950593,82.95644210651227,-130.46247411759737,-11.646820698093904,46.22822337811442,88.77060528485953,-252.96368687069432,155.44104119126268,101.54515560508918,134.46088428211397,249.18056790851762,334.7242632578222,299.4890740587253,85.39209084308129,0.4269435437012703,-1.140574225671628,-400.3503737196185,8.297699716913655,-317.64944440462665,127.0318189973583,79.10522412676943,96.81319092482681
HD143114,-361.12960121320657,-364.00782332046526,161.18299362097335,176.56379106190377,24.517647285993593,56.46958568409139,40.185706549574235,71.47650044248272,-42.02985466829831,14.97219028584597,100.09293189811633,76.477605928657,-373.5761488806792,151.01075823981813,135.96994663556157,164.1486332420877,295.5421183310921,328.0887442247123,288.08136834654994,26.60754576785455,130.69430420534744,28.505086773102384,-384.9045946637555,36.29280397347542,-443.28779942925013,127.49382076551363,30.596173578674247,121.35593750319445
HD144585,-312.2380708889207,-308.71254887032467,268.44363414481853,318.23675281775434,13.701191508136333,29.856540946912713,3.7497183931186053,31.154281752033313,-22.079063043636054,-29.517760182180634,36.83657025495422,65.3702010846633,-252.90853637187547,179.1992588940729,101.74857116009576,154.89616095616057,291.86777861894,425.0979663140226,364.75366436404187,42.56529855696597,36.92302601937413,58.47201986320697,-383.06060526087447,40.97299641979468,-305.3762724853621,196.13659469912247,65.13176436111536,96.32627225137746
HD1461,-318.2837379869725,-297.03366003647244,244.7997568591977,284.0461587945742,18.328272507660675,32.01545548650926,28.509393973515735,44.343741439153874,-57.83635086229062,-52.26425492903238,39.481763504501636,53.4117314393221,-277.10389755551716,160.97957546773546,65.28618428479454,132.77574269316122,248.89537307965713,384.4837260816068,328.73094254196866,32.63274890467377,-1.7503517077007817,24.5899835030106,-408.5916347631122,27.935900229198708,-316.0902209403818,197.79265311935205,65.58778224077912,80.54595428755913
HD146233,-337.07125717677263,-319.92841659157904,227.3651367301656,259.15835161973826,9.376274343506216,29.690310641974975,28.9869959547369,41.921592574786516,-43.76169788404464,-36.77121137742441,51.627046399878296,62.240852224211224,-251.5806642046094,151.68971367350503,66.2102377666662,140.9139746225141,245.26184245917202,336.1252836744593,289.49483312846036,27.733099404532766,-37.693469260505296,-24.461948457431966,-417.5516010868212,26.371312051707097,-297.9795447223857,165.6765955450111,64.5505811329259,85.06914594281214
HD147512,-324.1006352292916,-338.103747949769,188.09076356438044,225.78044068591961,31.87456975098556,57.63720805327264,45.05165743735067,82.13055655793775,-56.57578175871661,-76.71834251848952,64.57471653031523,49.72802718471236,-328.25147940466917,131.7321961018742,39.062653705275984,142.21400252990588,218.12480582784818,319.6796692507007,286.23170422644944,26.06789356428148,-94.03264065257618,-52.37399808690491,-415.50671415029007,20.658388555989365,-356.82687400586076,172.63370013718279,64.51051851506112,50.63927252219502
HD150433,-340.65865990699336,-329.4932318259371,180.8494085075375,190.31644154528553,33.99192782552657,47.85953371204893,54.296049450239025,70.91263587406854,15.4866512463744,11.336174370462212,78.65502063887776,101.22650526325367,-382.0966665839333,138.5816898073561,121.63681449951531,167.95390848508447,269.5419052183915,321.4387287951963,276.81300540579326,32.17307548320363,-66.47258194839434,-20.354857055370513,-391.78856189604056,34.986067826518806,-443.59685958521766,149.05294674635857,66.68432333625042,86.28177050283253
