star,4205.650Cr1_15,4205.650Cr1_16,4210.786Fe1_15,4210.786Fe1_16,4214.834Fe1_16,4215.052Zr1_16,4216.017Fe1_16,4217.791Fe1_16,4219.893V1_16,4223.402Fe1_16,4227.146Fe1_16,4257.811Cr1_17,4257.811Cr1_18,4264.790La2_17,4264.790La2_18,4277.630Ti1_18,4280.692Fe1_18,4282.569Ti1_18,4287.210Ti1_18,4295.006Fe1_18,4295.006Fe1_19,4299.716Ni1_18,4299.716Ni1_19,4309.365Mn2_19,4312.193Gd2_19,4315.295Sc2_19,4315.724Nd2_19,4318.008Ti2_19,4322.165Ti2_19,4322.165Ti2_20,4334.960La2_20,4343.034Fe1_20,4346.111Fe1_20,4351.364Fe1_20,4351.364Fe1_21,4370.628Fe2_21,4381.963Fe1_21,4381.963Fe1_22,4386.207Cr1_21,4386.207Cr1_22,4387.097Ti1_21,4387.097Ti1_22,4398.472Cr1_22,4399.855Ni1_22,4400.835Ni1_22,4404.412Fe1_22,4411.270Ru1_22,4490.998Fe1_24,4490.998Fe1_25,4492.660Fe2_25,4493.938Fe1_25,4500.398Fe1_25,4502.533Ti2_25,4503.480Mn1_25,4503.854Fe1_25,4506.094Fe1_25,4509.949Fe1_25,4510.999Fe1_25,4510.999Fe1_26,4514.255Ni1_25,4514.255Ni1_26,4521.249Ni1_25,4521.249Ni1_26,4552.923Fe1_26,4552.923Fe1_27,4553.422Fe1_26,4553.422Fe1_27,4554.443Ni1_26,4554.443Ni1_27,4569.604Ti2_27,4569.882Fe1_27,4575.498Fe1_27,4576.000Fe1_27,4577.610Fe2_27,4579.830Ca1_27,4579.830Ca1_28,4584.412Fe1_27,4584.412Fe1_28,4584.693Ti2_27,4584.693Ti2_28,4587.651V1_27,4587.651V1_28,4588.413Fe1_27,4588.413Fe1_28,4589.484Cr2_27,4589.484Cr2_28,4592.075Fe1_28,4595.452V1_28,4599.405Fe1_28,4600.028Fe1_28,4604.632Fe1_28,4605.238Fe1_28,4605.847Fe1_28,4606.878Fe1_28,4618.561Ti1_28,4618.561Ti1_29,4637.144Fe1_29,4638.802Fe1_29,4651.118Fe1_29,4651.118Fe1_30,4651.312Ti1_29,4651.312Ti1_30,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4657.487Cr1_29,4657.487Cr1_30,4658.285Fe2_29,4658.285Fe2_30,4659.599Fe1_29,4659.599Fe1_30,4661.736Fe1_30,4662.839Fe1_30,4668.292Ni1_30,4680.155Fe1_30,4681.605Fe1_30,4682.783Fe1_30,4683.218Ti1_30,4683.421Fe1_30,4683.421Fe1_31,4683.871Fe1_30,4683.871Fe1_31,4684.870Fe1_30,4684.870Fe1_31,4689.488Fe1_30,4689.488Fe1_31,4737.168Fe1_32,4738.098Fe1_32,4742.856Fe1_32,4757.448Cr1_32,4757.448Cr1_33,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4762.860Mn1_32,4762.860Mn1_33,4764.110Ti2_32,4764.110Ti2_33,4765.626Cr1_32,4765.626Cr1_33,4767.190Mn1_32,4767.190Mn1_33,4769.189Cr1_32,4769.189Cr1_33,4777.402Fe1_33,4787.294Fe1_33,4787.619Ni1_33,4789.165Fe1_33,4792.585Fe1_33,4794.208Co1_33,4794.208Co1_34,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,4801.470Fe1_33,4801.470Fe1_34,4802.370Cr1_33,4802.370Cr1_34,4805.862Fe1_33,4805.862Fe1_34,4809.052Fe1_34,4809.492Fe1_34,4811.877Zn1_34,4814.458Fe1_34,4814.838Co1_34,4824.870Mn1_34,4830.380Ni1_34,4897.806Fe1_36,4901.486Y2_36,4910.754Fe1_36,4910.754Fe1_37,4911.388Fe1_36,4911.388Fe1_37,4911.696Fe1_36,4911.696Fe1_37,4911.936Fe1_36,4911.936Fe1_37,4912.566Ti2_36,4912.566Ti2_37,4913.150Fe1_36,4913.150Fe1_37,4913.389Ni1_36,4913.389Ni1_37,4914.987Ti1_36,4914.987Ti1_37,4915.345Ni1_36,4915.345Ni1_37,4918.603Fe1_36,4918.603Fe1_37,4919.730Ni1_36,4919.730Ni1_37,4920.075Ni1_36,4920.075Ni1_37,4924.532Fe1_37,4932.175Ni1_37,4937.210Ni1_37,4937.713Cr1_37,4940.192Fe1_37,4946.824Ni1_37,4947.017Fe1_37,4947.411Ni1_37,4948.988Si1_37,4951.487Fe1_37,4951.487Fe1_38,4953.667Ni1_37,4953.667Ni1_38,4956.188Cr1_37,4956.188Cr1_38,4963.956Fe1_38,4966.313Cr1_38,4966.553Ni1_38,4971.304Fe1_38,4977.524Ni1_38,4977.715Ni1_38,4983.890Fe1_38,4985.243Fe1_38,4985.507Ni1_38,4986.644Fe1_38,4986.938Fe1_38,4987.613Fe1_38,4990.341Fe1_38,4994.748Fe2_38,4994.748Fe2_39,4997.044Ni1_38,4997.044Ni1_39,4998.487Ti1_38,4998.487Ti1_39,5006.566Ti2_39,5130.585Ti2_42,5130.810Ni1_42,5132.898Fe1_42,5133.204Ni1_42,5134.091Fe2_42,5135.118Fe1_42,5137.524Fe1_42,5138.510Ni1_42,5138.813Fe1_42,5140.894Fe1_42,5143.171Fe1_42,5144.213Ni1_42,5145.156Fe1_42,5146.101Cr1_42,5147.551Fe2_42,5147.740Fe1_42,5147.920Ni1_42,5149.476Fe1_42,5149.663Fe1_42,5154.671Cu1_42,5159.418Ni1_42,5160.494Fe1_42,5160.494Fe1_43,5166.849Fe1_42,5166.849Fe1_43,5168.761Mg1_42,5168.761Mg1_43,5168.927Fe1_42,5168.927Fe1_43,5174.125Mg1_43,5175.181Ti1_43,5178.000Ni1_43,5178.676Fe1_43,5178.844Cr1_43,5187.346Ti2_43,5187.997Ni1_43,5190.132Ti2_43,5190.300Ca1_43,5193.441Cr1_43,5199.384Fe1_43,5200.158Fe1_43,5207.172Y2_43,5207.172Y2_44,5209.550Cr1_43,5209.550Cr1_44,5209.860Cr1_43,5209.860Cr1_44,5210.044Fe1_43,5210.044Fe1_44,5212.982Ti2_43,5212.982Ti2_44,5215.583Cr1_44,5217.726Fe1_44,5217.936Ni1_44,5218.842Fe1_44,5224.639Fe1_44,5227.994Ti2_44,5231.680Co1_44,5237.661Fe1_44,5341.414Fe1_46,5349.802Cr1_46,5523.980Fe1_49,5528.320Sc2_49,5536.376Fe2_49,5536.376Fe2_50,5539.338Mn1_49,5539.338Mn1_50,5540.054Fe1_49,5540.054Fe1_50,5548.046Fe1_50,5561.755Fe1_50,5567.249Fe1_50,5571.164Fe1_50,5574.389Fe1_50,5577.637Fe1_50,5586.315Fe1_50,5586.315Fe1_51,5589.125Fe1_50,5589.125Fe1_51,5589.410Ni1_50,5589.410Ni1_51,5590.310Ca1_50,5590.310Ca1_51,5595.288Ni1_51,5596.208Fe1_51,5616.332Ni1_51,5625.583Fe1_51,5626.890Ni1_51,5635.510Fe1_51,5638.260Fe1_51,5638.260Fe1_52,5641.876Fe1_51,5641.876Fe1_52,5647.178Si1_52,5653.037Fe1_52,5653.886Fe1_52,5655.435Fe1_52,5656.746Fe1_52,6067.161Fe1_59,6080.173Fe1_59,6080.690Fe1_59,6084.394Fe1_59,6085.787Fe2_59,6087.965Ni1_59,6087.965Ni1_60,6091.895V1_60,6093.605Si1_60,6095.331Fe1_60,6112.761Ni1_60,6123.910Ca1_60,6126.716Si1_60,6127.910Ti1_60,6129.602Fe1_60,6131.832Ni1_60,6133.270Si1_60,6133.549Si1_60,6138.313Fe1_60,6138.693Fe1_60,6139.390Fe1_60,6144.183Si1_60,6146.717Si1_60,6150.933Fe2_60,6150.933Fe2_61,6153.320Fe1_61,6155.928Na1_61,6156.838Si1_61,6162.452Na1_61,6165.470Ca1_61,6167.066Fe1_61,6168.150Ca1_61,6175.044Fe1_61,6177.076Ni1_61,6178.520Ni1_61,6189.702Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6225.704Ni1_62,6228.459Fe1_62,6231.811Ni1_62,6234.365Fe1_62,6239.045Si1_62,6242.372Fe1_62,6244.834V1_62,6245.542Si1_62,6723.709Si1_69,6728.523Fe1_69,6735.009Fe1_69,6739.847Fe1_69,6754.571Fe1_69,6769.640Ni1_70,6774.190Ni1_70,6788.733Fe1_70
HD10180,34.371988961894694,134.10925372550588,52.57396626434086,171.35689027164935,13.879453982445318,142.1576198417064,205.7981691742463,17.4445770378626,14.776357842482106,4.505169568995909,4.836921516997811,26.270559644252735,94.92125369045661,175.76506260883622,167.70193807479913,35.980001292436945,23.547410826572328,51.514836025588096,14.63255886809086,25.449495794308003,27.57122200894552,75.18327211444335,97.62588513423621,26.902047712545848,28.444917714775567,7.453656371311163,130.39675377461484,15.893172944740023,22.50691819810951,32.074255147801125,13.783677330313017,365.9878031205456,34.0535767488823,79.38106889280425,742.1905335460332,16.405242722098812,54.87631011685898,86.29724881753208,6.396497000074967,15.00577979226621,329.9386856359439,118.3778714363647,130.1595940485576,85.98709940442093,110.55290041342397,33.892860821297056,157.78847301083334,29.748605936947456,13.371767486712875,6.831706078410339,32.316293938310096,10.518420536132199,7.693581919217135,13.603181607080236,20.0478676562748,18.48021791118924,43.031250230344924,17.21551136942757,28.2368849447833,49.79734563225827,13.531699117903505,16.948954488503677,6.8394905461229785,10.688236479871302,39.17582113553816,30.566274242934707,36.07550191733316,124.42278970635023,45.99742183810987,46.1427518971915,22.094384466351986,4.116768069322943,20.84872207518203,14.573616754893022,6.895226962370225,4.675273366479143,83.77446174043361,137.13481323905765,31.80226335055789,22.552295938635055,16.009732727091166,9.983299582236986,15.006162105601536,17.453483804288652,13.003714123942446,11.180914390391983,47.93286498481914,8.871047720120984,6.859088858283349,54.36755044931631,62.26882015485321,44.15245577571154,16.96192445214499,27.348652797645936,1.7594222970634632,4.738023166152191,6.964773064306741,3.0466724362869497,62.70778514892718,141.9723495021896,20.83375807167858,73.37212012916798,16.88271737700352,6.99667539090632,14.400252639075477,10.723748827466043,34.78164615700388,19.786677875800205,24.47721013477345,35.03337167295688,123.8600906533689,56.4094290263304,23.975878187535073,20.35479313736429,10.603466667989121,4.566729960389457,6.34740630013547,19.379640169645246,7.593398272626421,21.50302949597107,46.57209489066844,10.586308517906547,59.95516940341043,14.010650728121595,22.355916012968603,20.437131053667272,41.50256791151449,10.657034129335782,9.574187738065255,14.584663067672285,15.14205267995674,27.261578181997653,10.02007595712658,15.852782171657484,15.022115671443414,22.639633903113367,13.222783839130686,20.016346494744244,46.119368096000464,32.60310100896729,60.42905217337006,7.163728369118815,18.361676673740163,19.581209578599427,26.96915866724173,21.802306997902175,28.333595094354845,5.54492673315098,5.820778523637936,17.393713644801846,29.692607713688872,14.859526859848772,36.844109134915215,33.24078761759999,23.802564429813202,9.812023141633558,51.57635028469094,52.72125112624349,39.97629231510996,2.392644601307064,20.049071474469212,18.89109652216367,12.049830787703367,14.528718944541852,3.8253476127425095,9.898602900518242,34.42580439081966,9.092522917345468,7.91717569130894,9.778647246878137,7.601331500566247,7.485870266884148,10.127835494818196,17.10674449112741,12.522339312288986,10.937562962098802,15.674761740769219,12.762333528444529,14.883266244550748,8.77697166196919,10.539804302999848,0.4210007766331012,8.03891972782449,13.24576461121741,37.848366663599535,17.82104832239657,11.170015871347626,5.67950078385276,22.253499234956966,11.143746821861104,9.404651322076651,15.34496430499867,11.347050783550408,6.604918784215655,37.67732117483841,16.035110700300088,14.708507975020368,40.93488071062298,4.465479653213371,13.032133492097206,5.977726749779303,15.175561429971554,9.843973902634122,22.491361910793323,34.76077835633864,15.234338922350334,29.34664212735846,37.58595050984967,36.60560074850312,10.99097957209528,4.92844992412728,15.350493697407464,5.431082308613319,49.3695941334749,2.187403315946415,20.81864855675626,5.155680704743431,11.21415953383499,13.604120466572134,11.271685699448176,13.32993108718013,7.7244539727803625,9.59180177554504,7.77956159597953,15.717246649929093,10.173742352007814,16.30897465876495,55.93168685454972,26.629503408582977,21.869077714906684,28.166510936502508,8.521479005344387,10.512182673494662,7.828087652185998,15.912806080416459,19.438155104460737,4.856095898105754,31.672949020837567,10.186590564792569,6.006560155242106,7.314329626656267,14.645378996224728,34.21493991342162,41.666480881485626,41.483743335287066,30.9155435416037,68.61608510406626,21.788298073637666,9.375514553465878,7.119873724820588,2.310974041645129,9.63919857023362,19.094561096769365,30.253517920019974,5.124473896890565,15.496199193677581,39.882298760839504,16.416492709279414,25.65773751873399,53.958088574288766,3.8532550921998605,9.49261289692416,26.58437239087941,50.163595402702775,40.58009454001034,10.738043916661526,30.59997015539151,17.165593979746518,35.54538474033027,20.001189620507287,34.48935348143734,8.82689709477844,1.2044298415597126,23.112801050297772,1292.3356974865685,165.72834070142852,34.945398936918075,9.593769502400237,15.58462131870373,20.09312423651064,18.790731563836502,21.33158283264936,27.191885859454775,7.343466990618177,50.73712108890968,8.829218391761968,22.044540857822394,11.835025594076862,24.20568108660126,16.847421805072234,7.346027363777359,6.692490147730562,5.779739168575831,9.12986217084781,23.691342229952998,14.467960184622612,53.31184126803262,60.1478776735379,13.931065582215622,25.584628988104544,14.747100309850076,5.9502388167422104,9.372535321829067,2.043930765022897,7.760525195944754,6.697616797888635,14.53031860324079,43.29615734307544,12.728703117468925,27.599437230158564,14.344786958066754,21.58668804570462,11.51281412430608,3.99937378957094,35.78536531669373,18.96317273938677,37.249731938002554,11.296797170655756,9.376889792096543,14.287772676652601,34.5496208667404,62.80642746318375,26.027777669645076,4.981653450688224,16.46496021195834,42.936422917131985,23.62024997444926,13.95644798317682,8.274036326897662,6.742471104190769,15.3414253197249,11.599457517863666,14.740214631249819,9.025235655771722,24.25578492925071,11.238675487943691,16.138966281549532,15.150004057958132,27.592385396753755,13.063331930819214,5.484965216779475,31.764995375053427,32.37627920837405,8.595454443685018,16.443500386695934,55.75796245870451,17.085720839709754,7.547284710145083,3.3595703036980993,5.661505010198611,58.90094609108201,28.76420149246165,30.5007924765281,40.79034559190698,6.608655584235236,33.19219459584466,13.98395900058369,19.562314197890323,1.51507206381253,12.642436622920737,21.37306097807497,6.369918929497798,23.66204884280284,8.281452048167099,10.466375254870602,3.7866409354938075,1.717890776300183,20.56387814658804,11.307543589915456,30.571923143262442,8.80438381491889,23.285506893915205,17.956543461848778,15.985796640334241,14.602347524245566,17.240263909198774,14.694726945417793,47.92841650263273,26.410809631075153,5.698538333060273,19.77949510384034,4.22048286594901,42.21798263686359
HD102117,99.22220652204618,86.22484868026118,198.6786866196405,120.88007845881302,21.525720711015463,111.9516228813293,116.89569093718453,42.294591220363195,29.980064134243257,35.50228570629662,27.970953056800333,45.23281765320516,134.97955484619666,273.0115277116467,186.0727572603466,36.74350346851528,23.517042334044408,24.48300283956389,38.0275028655796,46.067446719437505,43.308580248537474,83.71672230765901,63.5283127377376,nan,84.95137165826226,26.875434933825012,61.17388450976057,26.7994630112815,25.806174195331526,33.74363268463565,37.071766674927886,93.25122736213959,31.32676290019016,54.56310804702812,109.00841583050051,30.53409287916039,87.12185734202782,103.89018460582295,23.10086948746801,26.863698247902924,203.15691780669374,172.23184909595489,94.59457453752896,100.74763840113312,39.796470346454726,30.406726463051314,125.20135626701479,30.64362786634175,15.229488455875774,22.831572083977278,23.458510883247513,19.253842859269078,18.324591487482806,15.641948304692164,22.80130192966074,21.678239533557196,58.7919180633869,23.450117084967577,39.531394607354834,40.723843463403114,48.7834406951788,32.70697687254726,22.018342583923342,32.87722685556308,34.04974179389639,49.94305599658979,43.41920253566296,68.7819983329821,53.17465691698418,32.21611999594445,39.3719561748543,20.581676451382673,14.10119143257271,20.917541746207032,16.849869081443536,29.054112861472657,72.6541789275812,66.97819145348858,37.980431337133766,33.40633937612436,36.606476644681926,24.10865654386117,24.574631782780525,20.159378908351925,30.725155520563586,20.11666932538479,30.15677249536104,26.827021142123893,13.791049443043184,40.881563056865915,32.21363032250324,39.589281693287596,21.4330565328852,20.41115905516633,18.79151906599377,22.049662806362967,13.102201886508189,13.916879832715097,44.55343062138092,64.93146609750019,39.19773346967776,51.36953046278128,17.78587005696931,18.5500858142762,25.7880373713453,22.31411555304634,56.16819129112046,36.810409762682575,44.22274663235288,30.557018154433774,75.7003694921099,39.578633595640994,36.36484885285201,20.779175196037464,31.338476458548328,16.938387236821537,16.148501503982075,27.890499683130795,12.954803266743413,25.121388988369517,41.26521968453403,34.80956912377773,46.72496571869273,15.753121889449895,26.548668027987585,31.236349311923135,29.002074819381082,14.845108492754875,17.819495296765147,12.891205095758318,15.350188074778359,26.61979795780163,21.03812577487572,22.77467112368986,19.14469232195462,23.661596965021808,23.374445988505446,21.749971328218663,29.414371132520657,30.045406009758874,50.66603349969479,32.28818156247409,27.893747368206473,16.56784625523958,53.44453528118521,35.35873148328655,21.43973856021732,21.387640776689384,17.56866447265725,16.02678926195481,25.992428504627895,25.89732702444186,32.585868197514195,23.159922787363143,23.356328119046093,21.233026680716165,22.412146550649275,46.80495141600617,37.04579298027635,27.32682426347886,20.947686276352243,41.43194106187355,31.65908392404485,16.80234373826414,19.180291025077516,13.781886425619666,26.262994498408013,19.593089461315195,16.23274745142454,14.77808989271146,20.004580444973282,13.74893734876133,15.328622557168368,24.53289492581007,17.294402997915988,22.25010084127946,15.307517655180249,22.904466394494033,17.068027247303196,20.327766294205055,23.567275979492365,28.84778303839921,20.929395015602033,22.48405746136531,22.729318022168346,25.81758772998326,17.438316503161328,21.059239561302952,20.3293316493071,22.92139094519427,25.062725010580856,17.380259168596336,22.92354704280707,18.20097167416671,43.51957957774911,28.354909706360214,41.76328991870624,29.011950936160535,14.611057828682915,15.51675434244192,18.0541032963842,18.512940176823783,18.33626792162427,26.488085824170486,50.71221421343581,16.86639331532553,20.876368895044415,27.725088825034806,30.229875380106307,34.66280761868323,20.90545391989865,16.05592129291313,15.175001214150003,23.455269229852636,13.439275116004637,18.141717079042643,12.753417396099875,14.564728403124063,14.411058253683189,15.188546022678688,12.996714880029336,16.990829762351037,16.86012158885892,15.739185575526362,31.28132090064597,30.03729854137481,41.97135553404451,38.819437878280716,22.03147940619755,19.121220391870708,28.84876877204792,15.196959122841097,13.567571323810059,13.314945424259912,17.77355684309827,31.154760265184994,15.101195703163105,25.393076338107626,12.809553297359338,16.316472868588747,15.313795474316988,11.040629467688788,16.156041534484913,18.792819271414725,32.02450115744998,36.6227750757159,40.32413440137763,12.296234447642913,13.372951929737194,12.234465249172892,25.908072655046524,29.840483283848606,16.1466691103355,20.291597033597427,22.25401523960937,16.675089089323777,71.05189547516476,38.31304161081863,54.02830864646409,41.01162849443437,44.750230094638425,12.65710195546715,14.467281167265574,22.88249348637766,29.121196174052486,12.82440356606387,28.8063576143554,15.303015202179328,15.078418794896438,26.422079112791746,20.106536339196133,13.09325180717698,21.616056560681937,25.1425005039044,83.54102961077261,77.3005605863511,nan,21.26630736817457,31.73740346702307,28.110989149501307,40.90162557585173,23.450232833296663,30.924897516602115,11.730664353461938,25.352198279056676,13.405510105286464,17.09933604682292,11.75976184566348,20.926252021054296,16.521367126856834,18.470112825958388,15.763731167430809,15.697736634853497,12.561906350759605,20.48303517976877,22.828555600479117,133.72747479033578,90.71132854430802,23.309840752992535,21.01303528997126,16.973120446055226,13.906824297339204,12.79423025158735,17.853676849825934,17.89725807015374,12.961857693055496,24.506332043740596,27.867947147591455,27.857520929436472,23.351092211849593,17.946670794692785,17.567454910739173,18.571912368097415,14.067051868264278,22.37745744004263,17.344276486240734,17.04710551637717,14.725546539871008,18.75262518657347,19.014779557115897,36.464659896988366,35.809740670479485,49.2541605838173,47.68638297809493,27.890917595585073,25.515103049492065,22.30413254922138,17.716339779514975,15.73025824998913,12.667999960089496,17.641643189507498,19.572170914855104,18.142699318437117,47.40991795444512,27.996187840924,24.585562812512734,22.754401204303665,47.40090429029867,26.053109166716194,21.445368616683005,12.214836428816447,33.82599300768649,20.5765065099472,14.865888933436894,27.970589218665534,47.465680694938,42.83866388431872,17.18211532469791,14.271660870169743,20.556499595786924,41.75285467533649,52.69090289297948,33.06579177315283,30.260448240441164,16.73926610475396,26.547613722639912,27.422287199952816,19.8374456660341,15.319115687656117,17.958099448999118,13.708024290824723,12.509229670520856,17.035706425494944,16.606956122812296,16.369045555333233,13.030292665562047,14.281460310016854,25.34879310107215,23.564024961240516,33.36122948027468,12.821972325522609,26.994041094860027,13.595699064660046,18.972021318008697,26.13911532351524,38.70394109279217,18.6714437560132,26.731469730696237,30.79481295190549,31.300447310998592,17.625107586490387,21.533413133345597,30.936847345842917
HD102438,53.498367175729776,60.00999360755679,36.59723144452125,19.75035081637161,11.480907981523146,109.92353914491511,132.2517527432705,6.062537490931676,14.754612089336726,12.217931078443282,5.554221742391205,16.694504574057444,34.78891631626078,109.97139464743017,105.92167338899918,37.574594858552395,4.162183760458268,7.339550449704364,19.62886572949911,28.786522625006796,17.11083222508202,18.171292126913198,46.45454700919912,61.79507211089241,21.966948885841692,5.23098408520562,15.151739316634934,4.250828524004603,11.302742318417668,13.479337340021127,32.76648766825012,nan,11.854315567962116,nan,nan,16.865793080321914,35.730913931261206,42.708850371653675,5.756272521015477,7.143399354414927,57.72567482368165,90.05461926052155,25.569532654788937,99.0403860523171,nan,12.3572297958743,42.00293813125874,17.87489887700209,5.994346679308491,0.9924271867117712,8.991082365309365,16.320376962291032,4.631516362480667,5.7191310258501975,9.913055172969038,10.607729859186188,34.4373755899927,14.68235367675937,26.068378316103846,38.98840795565316,145.1980241877776,24.01297498477729,5.64634890308474,12.389615744991577,8.644900943566272,29.42514185563453,8.481234528260575,54.82399063401836,14.333865273164799,17.013326018687945,38.72771392542073,12.576911042097676,7.426741298472445,6.041018954800192,7.601750675204302,8.565910730475771,31.727757865327423,49.39129691587281,27.686350720111367,24.52841833204785,23.01209995671842,8.751844054935427,14.739941026135401,20.433693623040725,10.301772446342426,10.09890833423388,19.898931599306398,10.144129661514107,3.864077554768907,20.329941001458295,6.718616839752946,24.407827265020526,8.023885138989392,11.995002917838853,2.412133228432684,8.800844074398613,8.387429531558857,6.446624058860156,29.60983755163692,25.11669267472905,4.172593735492706,17.361034590063557,3.4284119543325526,5.158001095621925,5.980434918184317,3.1916735466617876,23.8676082772636,12.648271588183718,9.958146657959102,29.59301682450893,49.91087034602124,32.98788642166222,18.516828176971302,19.32660840065741,21.255141063206064,7.1518544614804656,5.444049614947951,19.96213515884014,5.368997546391956,11.92148212683469,23.76826435549834,18.404652878358288,31.031818003549613,6.867447868001886,6.512806183505487,15.172173923022234,24.111772828625693,6.625871749257662,5.573800386942584,2.714040495986297,9.060455193170252,7.504800657892893,10.658725042658189,8.90885346510153,10.232686156097925,12.559809860834763,7.475630859331332,9.148998614252136,14.763277304346051,8.841661014477014,33.80499074694437,29.06996432165679,3.6882356949443182,3.0882952795137903,35.27312725732052,43.30403251823359,24.412616988355232,10.124748352348226,7.2970890141511395,3.718459333136781,15.306919377895435,15.67917681117555,29.950931074721208,7.046428631307597,15.855924756484779,19.608267641256376,4.017625129515884,27.70069624862342,17.067871533604603,16.544636289570114,10.464117256512889,60.82287089890604,10.661400171906518,32.22842935624976,15.855630663610858,2.481282661679212,21.40520998225894,22.589321986066313,5.041599287907742,3.5441310002482465,7.210143078789016,4.0586087989581845,5.772552484050721,11.932370583657617,5.222148206995248,6.163011579974386,4.277455370636988,11.157393446810556,6.303202997987835,5.391288567329455,21.815261989421142,21.029907676532194,8.332926907840601,7.365667473880762,13.70541485440257,8.02312901626294,10.732789435362783,5.05886076090844,5.079948102823796,14.79398751604444,2.892778655958148,10.813669371989993,2.7908169374676666,8.247789894622006,35.75264444650581,20.790434754483524,19.96048696770554,17.61514252502733,4.559237671960294,6.86704781207231,9.840345942383149,19.35239151400123,10.828549668329869,22.40632500789959,30.048722411025466,4.292762549187209,6.70572745711239,15.15713042210471,36.07650992378419,7.9129889179563495,11.31670385552072,6.419460617192311,4.62637070265515,9.357502807286547,5.11505398549116,9.033356499240345,7.019139091575332,3.0198524980033596,6.12501793066714,5.307161833831704,6.833129590777101,2.7683325403455328,13.065044865490906,3.7484189308322136,9.081294230562731,13.20442062251088,27.688650228076476,49.481303727950745,13.872723210092579,3.2279529547164447,28.919369251487918,8.892379710756762,4.313355569144457,2.0742114554835362,4.274357692101338,25.56448410972349,4.7407738037076514,13.816546250362425,3.5891532523862972,7.718535690834238,4.526494607750122,4.6119097151636455,16.600321896559937,8.228006442449134,17.228151079592944,20.995921712550995,37.26531850967366,3.9843864187852844,6.389275756749824,6.162600370056098,8.614337562036312,10.14225800730625,9.308077843852669,18.409177211614292,5.9491965207891075,4.229550329319598,10.179360871843269,9.414975656247025,3.074278289541575,18.644416485861075,15.771376624513847,8.182049360738825,6.132624556298216,7.846858850352093,24.816142083787405,8.361179726753774,13.08714717728643,5.469256239025997,4.116604348311587,17.22433469076253,24.056736755066574,4.071030253505682,13.935111676616126,20.83127375437287,217.82636391603978,nan,12.401379052718296,7.30311492915742,3.7974973574326985,9.573906025281952,37.577612757911766,20.92876652538513,26.845839596542014,3.251030119663188,17.73638435225369,2.1349154080926476,7.948084189029132,3.5824036848934364,15.95954478320859,9.080711692286098,6.857163105647849,5.204155852326198,12.451765789406458,2.1563345996699415,7.944221904106986,7.642018130684459,26.967747309899195,40.41305179204502,26.857940818526515,5.757685247190677,10.045792302704257,7.702199434006305,3.867583667927908,7.57481006945447,5.850140508174574,3.5876381663122157,9.381952070398201,22.850377915945668,5.592315593875429,11.09298635086961,12.182929090860162,3.0381690362308307,8.284982124015762,3.533700227443058,11.060103744807892,9.58016279240463,5.4738057243617835,8.72452375001296,19.21517713073276,13.803035936525339,46.213660813222404,31.008562626300936,46.44786547616621,30.694067689374048,17.299303267710414,18.848815028599258,12.601346097528593,7.014008588970884,14.247346162835665,4.788063661910929,3.1925411619514055,13.782267292584132,7.44922485618775,67.99357003803269,8.38018162762485,24.50638436636996,8.400056672419828,75.92352201718994,25.025304886792522,10.40023749889555,6.193997997178716,16.2369123520008,12.06905928101904,9.355908049083327,13.529777639093679,25.398404307468663,30.813368839312528,4.375010189646118,5.995108887280805,9.515441601875146,25.352231758007665,26.200591137074937,41.09037498455143,15.764653952070995,18.63977591121427,34.300311923527424,10.507287478265878,14.328243963639128,4.611011969358486,15.677462490458518,4.219524360920697,3.7042878128699552,6.590338894939043,5.5286804141159225,4.212700267203424,5.7798024693202255,7.71991907993476,37.674153046604516,13.312827381285292,36.795318951611584,9.276234702113353,20.101698892646766,4.66895389402624,12.793189240021,22.1513596116259,11.119961231384389,12.34238910991085,15.73952754562903,31.51210060876692,8.079093106857941,5.1086592402864,13.318612924287429,8.490925663034659
