star,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,5138.510Ni1_42,5143.171Fe1_42,5187.346Ti2_43,5200.158Fe1_43,6123.910Ca1_60,6138.313Fe1_60,6139.390Fe1_60,6153.320Fe1_61,6155.928Na1_61,6162.452Na1_61,6168.150Ca1_61,6175.044Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6242.372Fe1_62,6244.834V1_62
HD12387,9.761301911257316,14.085530419510459,10.980945605086971,11.675247023691343,17.343823515265576,22.59023180712154,15.96201634474151,19.357162576194977,16.169126847354423,18.327171915429872,28.490340158579617,32.19021913949073,7.940690380475287,7.831615600829675,9.947102433156251,8.339242229529667,7.619561740120872,9.599577484086524,10.037443774535053,17.879418346336966,37.43578510808564,18.792688991756087,11.283770183492024,9.473975555425636,10.107399560952697,11.099535170532356,12.732516689433632,24.37023433756941
HD124292,4.561781481129111,5.350279690968319,5.066672264597447,5.405851574818687,6.201499408403224,8.394700216963873,5.6509246563423225,7.359448486231144,8.361315066269016,9.073841406578433,7.498233607683846,8.198749726947002,3.8489952529286446,3.6366090295671682,5.045626393154799,4.385154720390486,4.132205050280927,4.967538834305683,5.315797323348868,5.570920938265909,10.766672830870272,6.763755487793577,4.285443422166671,3.6315486309538794,4.033726716906511,4.157859775689892,4.090204621373975,6.329365371741165
HD125881,9.249408197079592,11.427381516602543,10.51028748279901,10.280095058448731,19.475298754962715,24.217728541145135,16.937798603228405,21.573333971829328,15.970155145336953,16.691525556748992,29.677494892888113,30.40980620954877,7.473153380161433,6.687828651304916,8.206818634041557,7.738796656425208,6.610076702306746,7.926827313553363,8.47778677039545,14.53954645034873,30.341132531304883,15.279535518283327,10.498984454625793,8.2130982325373,9.111435961166755,10.220403031639353,11.884311873725878,39.9387857848512
HD126525,17.095409708580263,18.28899170319746,18.232306400595007,17.336174767464783,24.942267784238364,33.740510342134485,23.20165649688624,30.297843309117244,24.234446580439634,29.465805032709838,36.46555297130469,35.35513489081916,12.666897729626696,11.641390604362096,16.121969244532526,13.582835089839229,12.193883964137573,17.800266716482817,15.91172641545934,21.801663673689486,41.055300817250526,25.20557129006135,14.4747103607178,12.949810712197865,14.484014855396966,15.075713333349393,16.544633251590177,31.525870541352166
HD128674,5.523335764016252,6.772572278627179,5.850564767354217,6.1626737933056965,8.921805897091403,12.363655035787422,8.626570427789229,10.787188307734537,11.630597052857517,11.869714607375375,13.971005159712085,15.34050498664358,4.3198627321656184,4.054749996840825,5.723357925510585,4.744447013598105,4.297757792144426,5.429092856993187,5.482510214744402,8.093106058392056,20.66870653750557,11.89065751674154,5.542415922140211,4.601256809450883,4.72380367025575,5.37921428463793,6.0264559100983055,12.952592926777127
HD134060,2.3165810258262107,2.5869728250218302,2.350299877462483,2.4030933287294762,3.967441761274445,4.877633608667507,3.7006044672307645,4.2188266194399775,3.794860648958609,3.608971034150055,6.131765037929164,5.774859393703178,1.6488585223871572,1.630768156912069,1.928133103395831,1.8225495205053956,1.5574018468546431,1.9766343545595368,2.010348818571222,3.1275627808348743,5.401142182860405,3.320070435192051,2.1444987066360954,1.8531478013409945,2.009091388548649,2.2474331410294983,2.4585590892989986,6.169213144144664
HD134987,4.039016829612482,4.7483571825011435,4.614160422184716,4.749382706642605,5.5275684537656185,7.254584964848482,5.206274675531385,6.324895089666036,6.39241975328996,6.28591835952306,6.602009294316456,6.987527694582564,3.1033630803755723,3.0157408604238563,3.564782013035323,3.234422239949106,2.9409499614926937,3.738467570735528,3.8223417484391673,4.572080996978607,6.367454154385355,4.457999497200259,3.507597245191935,3.1042903227506877,3.369771575942567,3.899569493982433,3.4217073866614856,5.687085495582372
HD136352,0.7904578545774186,1.0607961591610173,0.7847937849243495,0.9553314253906767,1.280208319483908,1.926370137290254,1.2152926228116372,1.6555894264516902,1.3265558092640086,1.543145594036664,2.3598287006669283,2.825975171035788,0.6128663806338375,0.5960587124767261,0.715554866891303,0.6310330750565808,0.5668438689017431,0.6819448693145959,0.6872897694970964,1.3508079590559599,2.9027448276110874,1.6015465277281118,0.8234449743885005,0.6926652469383866,0.7285921666596294,0.7876772138799796,0.985481269595096,2.1273444626637934
HD136894,5.330728830687912,6.601106279674592,6.663435933659918,7.121415229199061,6.880642319317142,9.828384243013613,6.571443238535114,8.746704976187662,9.646893092145913,10.779153311296666,8.473318079443763,9.873493493453342,5.179185393327259,4.408735518965284,5.903357323518562,4.999514866263352,5.065506934105445,6.130649360099982,5.956974248654467,6.715178162943372,15.602036833997783,8.751363723870572,5.117278064419466,4.207894773507218,5.036259908402977,5.47895485172139,4.830387267893584,7.31262720796104
HD138573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
