Transition,Order,sigsys,a,b_1,c_1,d_1,b_2,c_2,d_2
4618.561Ti1,28,10.33877802548507,-14450.185897596439,0.7226332666595572,-17.81139425794003,5836.060905520484,-7.470413982980829e-05,33.672866474185035,-665.1781056957093
4618.561Ti1,29,5.62561008852175,-1151.9027120526764,-1.3656261435730872,-5.342331991444048,2509.982871863594,0.00011283371821203609,-40.47296907081415,-291.3348227709731
4637.144Fe1,29,4.579452600131012,-5893.423726009279,0.15519592959686543,-25.831775871066114,2546.6210385583167,-1.8807899271890834e-05,5.0717270684374025,-289.2446976592104
4638.802Fe1,29,9.339463175727529,-7705.188229842337,1.6915161869067936,59.48041295623804,1431.8980197504757,-0.00015483534148101738,23.236615298667672,-163.49984555002587
4651.118Fe1,29,36.27769808568075,-37695.33956645605,6.164141345179922,-190.5798431988397,9455.85297731437,-0.000577217734323211,109.44094888764617,-1064.5339703113552
4651.118Fe1,30,56.86585790957345,-10381.94381193761,6.216899453946228,-266.7281087815346,-2977.198934738452,-0.0005831950886352096,286.6941793158856,345.1596004176975
4651.312Ti1,29,21.20232491323492,7824.188215010787,-4.526145937349411,-22.03522224564385,2284.510277243313,0.00040950783513531565,-162.92911238837866,-277.3555460412918
4651.312Ti1,30,40.73042758060525,26573.331862972715,-4.659604954798448,21.7299175143692,-6084.646237737883,0.0004300017042883628,-311.67816522300615,667.4863824678413
4652.593Cr1,29,7.416827707338098,-9301.123552076311,1.8628169510742922,45.472934676165735,1773.517524017494,-0.00016894929204759658,42.484256984366624,-208.87325403203
4652.593Cr1,30,7.242420157270862,2046.850849238296,1.2734780939871102,84.45017051676716,-2584.7789310734893,-0.00011360618826299432,39.07521423109451,282.2911502727043
4653.460Cr1,29,7.917298477778275,-9227.333338254668,2.0056780134108214,120.78179529697937,1760.14617827935,-0.00017458227177645096,26.24729718317793,-214.1033488861808
4653.460Cr1,30,9.55327654551651,6556.807965183903,1.3045195374649239,190.0947547402597,-4515.2519005193535,-0.00011064005334406785,33.046382821629514,503.37626840203853
4657.487Cr1,29,5.978445841572729,-2673.785726175051,0.3561142263828088,-13.647262462860049,907.6793793818845,-3.952579334325168e-05,39.24982603881873,-109.14444748794624
4657.487Cr1,30,13.240758799010484,-13070.627080076722,1.0649877670658416,-17.5951700567555,4670.1761559054385,-9.905530236140472e-05,230.65294478973095,-531.4624767978218
4658.285Fe2,29,13.18239570347836,4280.42736811068,2.3266256495833897,-34.624548995935385,-5478.632708261469,-0.00018883323229933112,-43.93942691606082,633.3192546583216
4658.285Fe2,30,7.983500191601878,5319.340772017891,3.6838580361345064,-37.05640068768078,-7888.6929423881575,-0.0002995128971495907,1.988615482792536,917.9303680371429
4659.599Fe1,29,30.811970060277222,-4978.520375314189,-2.3060866656721437,3.4099478061350927,5455.801984164052,0.00020063373924284768,-137.693939754311,-644.7478322164918
4659.599Fe1,30,15.047725751353633,13294.056666465125,0.04497053913992856,42.523037616038906,-6067.619782714582,4.590370797731867e-06,130.81456880825453,671.2120522645487
4661.736Fe1,30,14.77677714172564,4956.859563881805,-3.4838597846869663,7.347182254750263,2280.200587278548,0.0003158007584867102,129.73823529778173,-306.4051533088161
4662.839Fe1,30,4.023187071065018,-2594.5389490768935,-1.0564501201910612,19.485109688557564,2719.319340047923,8.762392706415984e-05,112.11698290186746,-322.87784675432073
4668.292Ni1,30,23.253409301882915,-24634.576809891063,-3.6270353695718183,-169.96498901211604,15914.146689342255,0.00030712486766051183,313.99365963901175,-1810.7390157391683
4680.155Fe1,30,9.697479780559345,-10564.878022883227,2.8116866317558977,41.97301757535086,1316.4125428947523,-0.0002494966747819569,37.72036317144445,-158.67660517077738
4681.605Fe1,30,8.542981830150989,-21178.700778889608,2.7021316572342764,-15.789938267387738,6242.530103396533,-0.0002509622994422899,75.72308081749597,-704.2779746675737
4682.783Fe1,30,7.227449972645718,-15417.715931217252,1.7386483245876412,-63.5653723917233,4408.253399761369,-0.00014375768347094848,59.38305626543614,-505.8125793609209
4683.218Ti1,30,8.954094168217281,-8950.566832335177,1.112602211947121,14.796469996657706,2879.1696164184723,-0.00010427752292600285,76.64901773313888,-338.19423657042597
4683.421Fe1,30,6.966549411653845,-7654.518190007726,0.19427555187162826,76.00946874890701,3279.6919401347063,-1.730528395586995e-05,15.459087478685793,-379.93589484912536
4683.421Fe1,31,17.646964619775442,10414.014202155791,2.4897184561306065,117.0497464980142,-8069.003666709064,-0.00021115203427881472,-146.40815716747784,918.5370105957654
4683.871Fe1,30,6.191304281408298,-9149.495485046658,1.8116949560606592,-105.83906083207602,1646.059716050975,-0.0001616979520472019,18.979835397851314,-177.9092390157309
4683.871Fe1,31,20.7959344030583,-8059.624481757211,0.048225059590183986,-123.75613054763451,3494.008770223907,-5.749410414937803e-06,54.7791392936815,-395.7007588802707
4684.870Fe1,30,5.992794061146788,-3612.292531387854,0.3338582760138487,-31.27622024062276,1297.8129485792965,-3.618561711690185e-05,57.55866689998478,-148.44114508822713
4684.870Fe1,31,3.648672542586444,-803.8782812033858,-0.027856714014312063,-31.314980266017745,479.6454913814986,-6.004755845638238e-07,14.347431993086476,-57.7366852942925
4689.488Fe1,30,7.261408116484837,-3092.657901662283,-0.30671563250453227,43.906061265904,1629.5799766406083,2.8729552573540475e-05,-46.75495936077224,-181.763328374734
4689.488Fe1,31,7.333490647890704,417.7548818647649,-0.5483487136523542,21.511132789337406,326.06192299181845,5.5661559684001586e-05,-80.63592419693879,-36.604222292244536
4737.168Fe1,32,4.64496702222621,-1918.5926730244453,0.8895243933760226,-3.2851541254838823,-345.29602007647793,-7.824007196882421e-05,-67.4321385147405,45.30657140429909
4738.098Fe1,32,12.99358714648809,-13207.436922250332,4.16070192396336,137.16367276181327,867.9502021288708,-0.0003657375623884517,95.07038755765576,-111.58380721548804
4742.856Fe1,32,6.144898151627812,-5224.734199772993,1.1082921287957437,-13.433335113458456,1041.4807927365162,-0.00010136233657283724,-42.88263173480747,-123.93605434524736
4757.448Cr1,32,7.8101499238461,-8564.459492841932,0.7150718891127532,11.244144283846333,2832.276972377155,-6.9666776505759e-05,-64.2297797193027,-317.6084125909892
4757.448Cr1,33,6.456510067376997,6491.797286329429,0.1505721099707991,6.486447881349417,-3290.3056792788684,-1.6620171200120246e-05,-58.554464358298524,376.55990611768
4759.449Ti1,32,9.281292492457519,1358.1844885270148,-1.284280150513413,-32.37894345101111,1200.2690961662502,0.00010370083269521675,35.80145298795102,-141.13340204594394
4759.449Ti1,33,8.499490967372228,2594.9966891208937,-1.9340552072758486,-34.32684010804416,1527.3054905412077,0.00016364570698527539,-1.1171697475951383,-184.15841768827642
4760.600Ti1,32,6.220901939545791,-6985.017209961988,-2.135683089559803,-25.063552435554644,6138.59274822204,0.0001757792727151318,25.076170216561078,-701.7942449730007
4760.600Ti1,33,8.619056689076404,1080.5741410195424,-2.170183035494659,-2.2364324957356096,2448.708219636523,0.00018453064472176867,-18.56813063175511,-279.6172548888342
4762.860Mn1,32,11.428203889159304,-4156.959426908777,0.500034509476546,58.05640167459296,1196.534476575377,-6.18501216002168e-05,37.45013629811658,-123.89029535381279
4762.860Mn1,33,9.782508826729705,-2007.8984851963223,0.13722421631835185,36.5742777499411,653.6416508986257,-2.680839743892856e-05,3.7885800537506706,-59.015074197960516
4764.110Ti2,32,24.524380875605807,-17213.370323819847,0.3277376631265997,-213.08560267903755,7494.13891506092,-4.1305833549974444e-05,119.03317659370084,-849.2258177536371
4764.110Ti2,33,31.666265314958416,-27636.605535307153,2.0157761423351355,-264.5120029225198,10083.413549629695,-0.00019504062995098396,180.3104227761113,-1136.7018792081883
4765.626Cr1,32,7.580570021645164,-12193.37807730556,-0.6339892089709176,-51.17185808376913,6366.7800050385085,4.873604162264309e-05,134.85897310668452,-719.7349699083798
4765.626Cr1,33,6.097539365077964,-16334.243616030391,-0.6041803553127489,-46.2121303803901,8249.137481377174,5.0775343889429385e-05,115.19800983247485,-940.6684404051687
4767.190Mn1,32,7.338961495204344,-402.0031913787366,2.9200591347944793,71.4624664472978,-3632.1161314117007,-0.0002612731210027829,-0.45323755983902947,427.71499676061734
4767.190Mn1,33,6.783629117477504,-5432.24842682278,2.1358329525365054,66.47920656365987,-296.448949537355,-0.00019082870603998845,-11.937351271905152,46.38052926348532
4769.189Cr1,32,0,8103.76373405916,-1.0944486656161663,-160.72328811522934,-2201.1314746569765,8.998910907143668e-05,28.115742703911913,244.58778586648236
4769.189Cr1,33,8.77662038455339,2450.05051568446,-1.5971802614422193,-157.78275118890502,1021.1597976609567,0.00013551264694708,50.882443731958716,-119.57371840388235
4777.402Fe1,33,5.9644899262923525,-10740.988878740365,1.6344255624696091,-95.22620650405094,2813.3309851429267,-0.00014999372226627382,143.47608172220077,-313.07886979523346
4787.294Fe1,33,4.076640898059542,-2654.941391907709,-0.5968786312375022,-50.42045726645557,2003.798746436346,4.939835966196954e-05,15.277939441628886,-233.01754047630732
4787.619Ni1,33,21.191556555723576,17797.896365070414,0.6660024440320726,108.06407307773325,-9260.086523605793,-5.004899461226777e-05,-102.46051332897375,1073.6020488924596
4789.165Fe1,33,7.769550072614379,-851.6340656039549,-1.2385931887929165,-39.36481448782419,2016.9469926415154,0.00010515513659601051,26.950534417072348,-231.71331659634646
4792.585Fe1,33,61.84084729422665,-92819.33943343366,12.128950608247395,-237.40314187697928,27215.21449936756,-0.0011390847571474524,425.0786454802485,-3068.5724702217003
4794.208Co1,33,9.111852613850346,-649.0457135891343,-1.1378325144071415,-129.55200707762904,1238.630821959495,9.799911324125166e-05,-48.32518829112695,-128.07381361112925
4794.208Co1,34,8.281591694210524,12452.703118156065,-0.9335109785694148,-112.94833465348339,-5148.213807877605,8.625043072863015e-05,-94.15241869406738,609.3173482896437
4799.873Ti2,33,6.499621131198111,-6820.706890081377,-0.3876209363067585,-107.79306760732139,3498.011930484649,4.075900529947642e-05,15.544787144673574,-403.88769813393196
4799.873Ti2,34,2.4891540048330967,-954.254614278642,-0.9051816106495985,-88.12064018780195,1475.9378793291396,9.148466375565658e-05,-15.664262488350781,-175.05614800663574
4800.072Fe1,33,0.24409743407094406,-4153.116464659406,-1.095379401030519,-71.23733145091674,3398.651745054506,9.169575459549726e-05,68.94285126061527,-391.5942138026817
