Transition,Order,sigsys,a,b_1,c_1,d_1,b_2,c_2,d_2
4824.870Mn1,34,13.43868231756754,-12562.70007589664,4.014675627256545,-32.88997040118029,243.31633749839563,-0.00034839573642604253,55.34036005318156,-42.11326429639662
4830.380Ni1,34,8.439258325125158,-1733.8629634611566,1.6487172961431713,94.22256361214791,-1643.7248808253976,-0.0001408530061205933,-47.72555545716746,193.20491007957693
4897.806Fe1,36,12.889200940197643,6099.055390621297,-2.3475785057730487,-25.81801125477023,39.65651023078101,0.00021333517228483526,-78.42754172444137,2.879122454277947
4901.486Y2,36,9.25814212971201,-692.1666898414667,1.146668117738611,-72.90234167513117,-1324.2452291430704,-8.705645592725893e-05,-65.42321755148397,148.9552861847472
4910.754Fe1,36,7.219363200468158,-2897.3219973609316,0.958154260375616,45.082006656091636,146.51286629549807,-8.896225829771082e-05,-15.512289132573748,-17.336380118066486
4910.754Fe1,37,4.288642566117574,-2641.602796602008,0.5193954227680251,38.13295632532813,572.1476605728346,-4.819777306595096e-05,18.113703824327857,-66.73253804055248
4911.388Fe1,36,8.860015157095347,-3929.729454213664,2.205584218587734,94.7906270099976,-1007.9665736174558,-0.00019651865789504974,6.515805276086252,114.03767645961003
4911.388Fe1,37,9.304606535835628,-4824.332663033174,2.106290117070741,84.45030106424375,-511.84147403404455,-0.00018483987756027885,-20.627865427698563,56.418479014701376
4911.696Fe1,36,7.2257864240491365,-2990.9015516630284,2.1631854497298044,77.81486394165722,-1394.4425543927644,-0.00019207576756476695,-35.671102383360726,161.2341877023621
4911.696Fe1,37,6.35434812557694,-2390.0805476557002,1.5206882885357613,67.5093447580007,-889.3091258158355,-0.00013294595228297002,-53.79671693480471,104.92090222212309
4911.936Fe1,36,8.66753081399175,-2829.9511085428217,2.473749280702918,71.34589722649142,-1902.16321088567,-0.00022042858185199627,-29.121172899399834,220.20379817364625
4911.936Fe1,37,9.335049512326831,-2945.3205982560207,2.3396312811512185,50.90255909671979,-1712.0634314598994,-0.00020573765161726018,-27.50994549667411,196.7023099806184
4912.566Ti2,36,14.214171387654757,-2981.943536616797,1.6419097827311506,-123.51425411992447,-848.8873983885524,-0.00013259746852499897,22.728947844583825,80.59074852213857
4912.566Ti2,37,14.385247694230666,-4979.0334237220395,1.1713272421306637,-153.27981147940523,676.2060378643397,-8.928889541545046e-05,-76.24131663628113,-97.32425093254783
4913.150Fe1,36,3.2927159145022373,-1617.5687990120036,0.0933288569904929,-20.450562073737572,574.8370249472163,-1.0625093674397018e-05,-14.3611992351035,-63.65830697747602
4913.150Fe1,37,6.497052173164079,-150.3463472955866,0.9153198093435718,-17.268821260280454,-1281.003053342364,-7.711986896869503e-05,-13.465845103905215,151.7698420584886
4913.389Ni1,36,20.89180866034548,4686.14440814117,-1.1011093242660621,103.25331782950823,-535.1470629689502,8.686838722749038e-05,82.77469807735896,60.84536885059916
4913.389Ni1,37,25.952572574231876,3039.5275024591065,0.6122613329846048,115.78897295454941,-2016.0577044199758,-6.171853961099645e-05,119.78862531825938,228.74725689957103
4914.987Ti1,36,6.056700608689151,974.1768135520971,-0.9948064621151583,-21.00784577492256,969.2399104974456,8.053512848765236e-05,-42.81861218281091,-112.11651544783203
4914.987Ti1,37,6.37236146896811,4409.530400616128,-1.267223556032875,-25.497405797541443,-258.01648912000445,0.00010805432248680487,-1.3247238635630803,23.519139977002045
4915.345Ni1,36,7.569358915483006,-2268.467957875733,1.1258767523501414,89.2654112346672,-437.0227608710345,-9.940264699917611e-05,-35.64205561714352,51.68064534257547
4915.345Ni1,37,8.166425103294193,-1958.3771749674656,1.3369636791447956,94.42334370888368,-907.8957028351251,-0.00011412038212512696,-12.728334135806202,105.650268882125
4918.603Fe1,36,7.274379341093191,1616.6622574430967,0.055590934627535386,102.50751226430613,-813.8015859419056,-7.086746059282181e-06,-32.5756103186993,95.33401857640607
4918.603Fe1,37,6.136539220031509,1535.1467613656662,0.6222736801010659,107.78068872909488,-1571.8012406926175,-5.2930782452539924e-05,-10.806587408177787,182.0035089943705
4919.730Ni1,36,6.540629314868636,-719.8423487106143,1.3688032223389388,73.42703172778187,-1222.839989800861,-0.00012441699647420474,0.3654345282049387,146.20732237123468
4919.730Ni1,37,5.559468307658958,1020.6218324513434,0.7398657827228731,68.37043302392937,-1226.1859507320194,-6.716309029882753e-05,-18.23134987937064,145.91251536274382
4920.075Ni1,36,40.763745796422604,16299.634182603455,-4.653930530638981,190.45539550675818,-1754.0804588452793,0.0003991044966144512,-328.2784126528925,265.18277241347965
4920.075Ni1,37,46.88980858302571,41569.16061865585,-8.923160444911836,195.97091430208613,-7888.038575797547,0.000774776845009194,-380.46472141062577,983.3493438617936
4924.532Fe1,37,17.658691864469347,-5187.760147272844,-1.7328736270852516,-73.18577037567019,4506.88890673637,0.0001699019699030496,-51.56875263899654,-545.394542337295
4932.175Ni1,37,19.946189322054348,-2747.7425379460065,-0.5304509692599658,-118.8106421873868,2185.393337632521,3.922010860710181e-05,126.20982352033462,-260.45707211264937
4937.210Ni1,37,7.602849970564505,-254.93966572834364,0.8816050309416462,51.38182173061278,-1106.1307009428745,-8.166573304082112e-05,-13.675852719673944,135.14868458734068
4937.713Cr1,37,9.316446036013751,-344.6968763172739,-1.588770418252099,22.943506586365057,2412.4910285958695,0.00013109128871768746,121.2011641384847,-278.88508418247983
4940.192Fe1,37,14.892664923491125,-10890.060842065974,3.4548324787311113,-9.682047177701408,695.6164821546528,-0.00030277251356916775,65.83092426834041,-95.75059185515713
4946.824Ni1,37,11.702504653804194,2455.4394264804864,-1.1957275699911831,93.93135927849956,230.119196447961,0.00010739617354843636,-54.343690094675026,-8.109635004257157
4947.017Fe1,37,7.951340254768308,529.2205413691077,-1.1883292893428534,-19.679927753186796,1465.1404055010119,8.95436096555088e-05,69.46338001430892,-164.30934374874576
4947.411Ni1,37,17.752147140450447,2224.421615761597,0.5282490667595561,18.910611703813387,-2130.947507274436,-3.610113349711002e-05,-90.74986557743355,273.11836976628047
4948.988Si1,37,14.871700717304487,-4340.598306740746,-1.5225446145070884,102.81191692212161,3750.3287709293363,0.00015416040580545865,59.52020636024706,-456.0560707708398
4951.487Fe1,37,9.184829513591504,-3418.1850602246773,1.2015012230087039,119.71115701285112,85.30011070475899,-0.00010871008178397196,36.63368879651399,-11.47110408588809
4951.487Fe1,38,6.8725135167204545,-33.55206883535129,1.0121663772553187,129.2437096819913,-1276.3407185794065,-8.781972278762986e-05,44.2121227347301,143.8785726801398
4953.667Ni1,37,12.857050737171628,7135.675482811864,-0.09378064802327665,84.97015726130321,-3733.0836627258027,2.3908062660365546e-05,-112.39253594719251,447.0733484544014
4953.667Ni1,38,29.066974670402807,7902.182606701836,-1.8203169224747007,74.56502094076033,-1799.5244840690727,0.00017597877232820316,-119.41228205626143,222.62967605116
4956.188Cr1,37,20.145426068058228,-12662.568576811103,3.85112979544579,-155.64151309788852,980.2740034315092,-0.00035797053782995916,19.047737897591798,-107.43753340585013
4956.188Cr1,38,26.520858929117193,-12324.237477728415,3.9924162537782846,-201.36954851268933,658.2882442163901,-0.0003703856081714009,-17.642867704669868,-73.95068373483576
4963.956Fe1,38,4.11475087744709,1580.7073686550646,-0.13060728665321106,32.35370689386087,-446.5999226211789,5.520011769586103e-06,3.4302166809244055,52.69430869702601
4966.313Cr1,38,6.51196097587604,3128.4934372674643,-1.7034258082884275,-34.45294270197101,832.5434888174063,0.00015102895389529957,13.361090414330464,-101.29554388109403
4966.553Ni1,38,21.56828680586643,5202.500289807937,-1.618341118442176,117.33828521292838,-164.6506333855166,0.00014399409040953377,63.32183646774937,8.32921124697623
4971.304Fe1,38,7.111636313907951,-1309.740986491016,1.7253912359254142,93.88607832326142,-1691.2154919591908,-0.00014849580942552417,3.2189028710760166,195.07549575151563
4977.524Ni1,38,18.718657425553083,10359.585166819092,-1.8152916583068854,81.25346303403705,-2731.3047986792426,0.0001652817562920636,-114.15050759551862,335.2164498729211
4977.715Ni1,38,11.168725335107027,2021.471764278362,0.8394920700978324,61.7741893688147,-2217.2665084344235,-6.950750220690353e-05,-73.06812226458396,266.883342134109
4983.890Fe1,38,14.833127972539419,-10212.603458065732,3.463689569440128,59.601694187476824,254.37984553465205,-0.00029964475699109796,25.794650037552444,-39.155769973251246
4985.243Fe1,38,12.73147999437548,-13135.129700960068,3.624075290304763,-7.1108658716996525,1440.8129728218075,-0.0003173468716091324,15.631589561700446,-174.90568255247936
4985.507Ni1,38,14.891314149335416,-7678.992296244249,3.056881673383224,85.99519051066612,-503.504817963658,-0.00026758367336131896,-6.991733918063419,57.56868910712957
4986.644Fe1,38,11.038159005105395,-7680.891462092681,2.646348647798757,33.61117862129304,158.83827256209236,-0.00023194316100127739,-42.90396533419619,-24.031891549138685
4986.938Fe1,38,11.615291582007014,-9927.515577439004,3.4348364626691774,-26.572820367438197,228.33316900578473,-0.00030186093118715715,28.679689465272478,-36.98615374570466
4987.613Fe1,38,5.130912802861744,-1670.8131403947234,-0.2924633825616393,23.804597688995575,1222.0803602071119,2.0096253000068627e-05,37.650570206401774,-137.60633144446928
4990.341Fe1,38,8.686825560275494,-3366.188833880965,2.11025196243195,89.10360692199656,-1186.5998017677064,-0.00018348741385363604,-37.909110654230204,135.99308284423705
4994.748Fe2,38,12.898812371802947,-11541.916418697885,5.345496539930021,-75.09370331392627,-2277.51294047388,-0.00043841091223941473,-3.9387360088519374,256.83251173853756
4994.748Fe2,39,12.968122981413362,-13195.227900075282,5.490778473740757,-75.99176475778171,-1766.0063034381574,-0.00044726478177332745,-53.083118902799676,198.06826743582468
4997.044Ni1,38,8.513836829388788,4170.1780182718185,-1.4844250183630603,-45.00438532901033,99.6878645423353,0.0001260389831091616,-80.91982438757304,-10.506409684189745
4997.044Ni1,39,8.377165609879382,7910.820342190498,-1.424422852422517,-30.61176380508902,-1741.565640492478,0.0001212752504270395,-80.51363390125132,205.42966616544183
4998.487Ti1,38,3.0275481511156386,3950.6281498123903,-2.1851706440086724,-45.98363036153568,1229.6620581125007,0.00018808275226415435,-36.186571982422194,-146.8343090487272
4998.487Ti1,39,6.758863884832764,6210.261452009155,-1.991992048626715,-53.965475329380055,-80.89250321168078,0.00017329371287270825,-24.178345667842564,1.7465434760590073
5006.566Ti2,39,20.3801075799714,4440.145841996095,-2.3394392856088766,111.47238841775494,944.5091929011655,0.00019921897532494784,-46.93365226039417,-87.35467832374584
5130.585Ti2,42,9.761546683419141,-346.8249531223712,1.3724139098341404,-83.06268073655126,-1728.2619472128772,-0.00010084617151341083,-23.831054433567434,180.4960173411853
5130.810Ni1,42,20.035170566962616,-16079.443168094675,6.10006782332172,98.29510565726493,-1239.3360233107494,-0.0005191485291747991,-37.09289508956116,152.3668643897112
5132.898Fe1,42,13.759277727841342,-5493.90536695248,2.7972232435894693,82.80625708015278,-873.2185177635764,-0.0002489299858414424,68.35702726505713,83.99266249186684
5133.204Ni1,42,36.77296912685022,14556.621522112815,-1.536563960538348,-32.21365983135774,-5527.974511126623,0.00014833204235807003,-219.29001968819784,676.922040548635
5134.091Fe2,42,40.64093121904289,6103.434026844777,-4.893592909115668,35.38936816555707,4685.370578012781,0.0003734987036691221,282.8072498978846,-548.3752145021438
5135.118Fe1,42,15.165582502716207,-11114.251120158062,4.582507796046718,64.84221356710768,-730.0708954478897,-0.00039246312055512823,19.218884116352786,67.54272416213156
5137.524Fe1,42,28.41885317293528,-25856.92654094067,8.108413336969384,142.6226767260324,634.6911966912219,-0.0006657657742105816,-92.46878539737321,-94.10125812020158
5138.510Ni1,42,21.154169437121617,914.1277989735038,2.3120201596933287,63.99756821834945,-4010.684432234744,-0.00018366710465301609,-240.43834911352056,476.9935730024387
5138.813Fe1,42,9.28466530855696,-6281.79675344424,2.449787305567469,38.833480120215626,-191.95533940794667,-0.00021257429647176442,-2.8921194573003013,12.096740764588002
5140.894Fe1,42,24.607674128010682,-27256.9769923258,8.249974737889742,-22.828949667402664,2094.149933792105,-0.0007216705310180986,137.16137628777258,-271.58354989913465
5143.171Fe1,42,11.424877184253798,-11524.228736170497,4.268875006918929,20.276345659627975,-334.06504325083245,-0.00036552000718825177,-1.8909897899034256,35.027508556605305
5144.213Ni1,42,79.14670234888047,35400.61039439976,-8.663631910854846,571.5911003404549,-5092.651129120723,0.000775668095190081,-187.43724523261125,587.0281828903483
5145.156Fe1,42,7.58325547896061,-3711.7023213257617,0.8964151671029446,15.679071352705533,330.57265033902166,-6.711148760629245e-05,-49.54734010514345,-38.00246277302203
5146.101Cr1,42,62.121419740762555,-38623.976742819184,5.36271858751517,-279.2032459024176,10737.485161202649,-0.0004888579068049127,-80.40034949215713,-1214.4213523975939
5147.551Fe2,42,88.38870124726506,123061.60764556847,-28.957184073423733,-477.7046426248422,-18788.709774713927,0.002500939028768765,-326.94974690202105,2239.601631635579
5147.740Fe1,42,103.3481949181005,-24305.052721267642,0.9511227021077993,255.08392960654555,7599.673139473997,5.090006327368658e-05,-840.5206261559485,-845.025284225336
5147.920Ni1,42,15.532657087106347,3599.8880618170115,-0.4394935667553959,57.68287284329443,-1018.1243572959133,2.5710455289724917e-05,-68.06736194622897,126.50590229183656
5149.476Fe1,42,17.36462182720047,10323.902401663176,-2.5502843664572366,131.50156869192529,-1524.4369083062352,0.00023038926389861155,-181.94932847204444,184.61948850074694
5149.663Fe1,42,15.075488062808923,-11046.600057883046,3.7850453145733116,38.836127785104885,513.5813800525706,-0.0003499440507049161,97.83521802246753,-68.61089167390355
5154.671Cu1,42,39.87980687753872,58833.81502945439,-16.673010809984433,-296.69442543104174,-4811.670732608304,0.0013989970890951019,13.377866599982113,615.2515490571583
5159.418Ni1,42,13.665344670843302,2405.3043099884776,-1.4744432971206336,-134.85169337028978,850.7865327656872,0.00013137069852590805,16.70926108456276,-105.80255169360244
5160.494Fe1,42,8.570864637287876,-3526.521395098305,1.956593862990132,69.94333537410319,-816.4306241406086,-0.00017420170276757696,-17.86917169463904,89.71242626266852
5160.494Fe1,43,6.839320667869673,-1404.4216949180839,2.0189305127361683,64.90073973952151,-1927.3569935465353,-0.0001757327721562092,6.120886318993543,216.41194962938417
5166.849Fe1,42,10.055779434906885,-4135.840937647615,1.6067340672256705,58.482766811576006,-62.373196197725605,-0.000145328060389453,-42.24383561431253,4.305448466051249
5166.849Fe1,43,8.687681647237644,-900.4096242186864,0.5410141637709247,45.70429189840844,-156.17372703319603,-5.190020373574938e-05,-53.931576273203376,15.130362423595821
5168.761Mg1,42,25.05672580785687,14402.167903616875,-4.4258657645885995,102.81397275097066,-640.051619193335,0.0004330952517292401,55.92431056046157,4.559859395982011
5168.761Mg1,43,37.91543313596691,24043.120353370818,-6.848544232772513,165.54751937324855,-1978.0175890771884,0.0006510870532566681,100.74605424105148,160.00538443090454
5168.927Fe1,42,93.19113000401097,-69375.2170291156,15.942262303867931,-208.80961509986722,12151.872140156303,-0.0014211355802647005,368.72561149055906,-1475.4778708427884
5168.927Fe1,43,108.35854303554325,-90868.40118438264,25.736200472949243,-263.4800546639653,9230.467705176481,-0.0022901801664154753,477.5690336276773,-1134.5306548023373
5174.125Mg1,43,20.933875855990394,492.5732117971829,-0.381553533320374,25.637083277643733,652.656776907722,6.894266544701584e-05,213.57054507227636,-152.31738229728137
5175.181Ti1,43,15.628837691903938,-10716.667125203365,3.2226764015198177,-45.14286058294958,1049.53937936084,-0.000291027110799584,22.01889019355123,-135.50916477924605
5178.000Ni1,43,11.396521520050788,1920.6714841798744,1.354943261736461,43.537671511661806,-2669.788636835454,-0.00011986003113225183,-46.37475210527246,314.6397514428767
5178.676Fe1,43,55.757193603845494,82099.23787672014,-22.061259522717876,-278.94398763935413,-8013.8035849133175,0.0018633465953731222,288.4104712232082,958.9979581333391
5178.844Cr1,43,58.25160888489252,-49581.19735808137,15.183659396475905,190.0586948179287,2161.2983362530363,-0.0012833496801292273,-330.6110521508093,-269.4908681955608
5187.346Ti2,43,13.980280977558863,-3543.0498075709897,1.1370288582299894,-105.09968174452739,269.78476810826163,-9.279688567937608e-05,10.731885177697059,-53.627308554522024
5187.997Ni1,43,10.682327109649608,-88.33198574487193,1.1416424772907083,-13.837128080155123,-1660.8940517771587,-9.391544940642787e-05,-26.93158788954019,199.7789465012798
5190.132Ti2,43,45.12019048716718,29107.302801132137,-8.059810548410166,184.34330906875368,-3073.0330150501345,0.0007348773354334581,-308.8647203827068,357.9509972008808
5190.300Ca1,43,44.22545902740023,-54861.0360740253,15.983893746437447,9.878114143273095,4616.147905553626,-0.0014416717895367587,169.44575618052627,-538.1864370985251
5193.441Cr1,43,31.78725944679407,13129.323109545043,-4.9504721541606695,34.701578581571766,226.00681441282043,0.0004407340243593789,-23.158511743732273,-2.299189438249153
5199.384Fe1,43,5.857629557434416,-253.97852880416798,-0.6975325148587073,-15.620964256043937,1107.423111437363,5.4937771211071234e-05,32.92129807367072,-128.5237246908047
5200.158Fe1,43,12.927530249680503,-6835.41442592135,2.7440594083664225,-57.41240855584376,-273.45701970535106,-0.00023920781369769724,-13.03189769574706,16.027605973535422
5207.172Y2,43,21.286873382802263,34270.09444617137,-12.957764395981666,8.213060199087131,1699.0613294800803,0.0010983224138887094,-123.62806951232791,-170.3909577258579
5207.172Y2,44,25.061441210394154,43315.01333371816,-15.847734350605688,37.60382203055856,1436.3375438296673,0.0013406311113630357,-144.90580091905693,-131.4266262874792
5209.550Cr1,43,133.7336196917437,43925.91881629837,-18.59520020323992,-716.6852320495359,4911.963865996995,0.0015612005518103624,399.6013269813461,-488.6581192114489
5209.550Cr1,44,164.2302960795291,39142.64403771876,-14.087736894413084,-735.8410417125458,856.7479897851047,0.0011478300371391373,-318.147961823475,63.75662885556291
5209.860Cr1,43,16.11959396522366,-1189.5207050223764,1.1411746682250548,30.763405689145813,-585.0852662857328,-6.731599241503604e-05,-30.089637540329043,37.62740569416825
5209.860Cr1,44,22.58797705689686,11589.194763569669,-0.7948994528963579,46.146122883440675,-4052.385732853886,0.00010878283217333532,-165.74772711409094,440.24262827850634
5210.044Fe1,43,103.30736321547477,-60846.17931836718,10.217619712738383,-197.4751948575932,15953.900613559124,-0.0009624976604344941,423.8393841700732,-1880.7545619456287
5210.044Fe1,44,129.17513577045514,-68191.16883306079,12.544082734076534,-250.13439137915356,16379.367456644051,-0.0011810245930626584,529.5265100221106,-1928.1653093225755
5212.982Ti2,43,9.97926501128168,4991.32747006688,-0.2313109741490473,-122.3160061296662,-2153.983323176494,2.8540916135504557e-05,-35.090163133688,246.34158639064032
5212.982Ti2,44,8.87097315192098,7086.041071922688,-1.2954015242093087,-114.53188245936883,-1723.5345905286417,0.00012206516525510907,-24.532009080160382,196.46949856857614
5215.583Cr1,44,8.688106808685344,3230.3114593232117,-1.8668826162420502,-57.83365724774789,955.5225878678817,0.00016529985510125214,-15.649193584610343,-112.98410209927408
5217.726Fe1,44,16.62504950781193,-8291.435277805303,3.055423805709018,-81.28112540583489,46.95201359587507,-0.00026321839557732823,36.09450369386485,-31.92903839042826
5217.936Ni1,44,55.33995920129756,-57899.613780377345,17.927945169849565,178.47712651253283,2894.0976806560407,-0.0015794746944929382,255.48358032218218,-329.108268611767
5218.842Fe1,44,14.905229918673118,-8297.295526626762,2.812351450447217,1.3754587365524047,283.2997011753028,-0.0002468048955715422,16.59387063521511,-43.363218528462895
5224.639Fe1,44,2.608994113577375,3971.923656686314,-0.9160719392246144,-8.778258470698189,-708.5260448817779,8.194972960148207e-05,25.003233957647215,81.60051899384632
5227.994Ti2,44,8.986688573902876,1585.0989755091764,-0.8219254806342671,-21.353002991906724,509.4264377239375,7.652777563541372e-05,-59.54638533633278,-74.93906008993825
5231.680Co1,44,8.796782563712146,8015.865255269127,-1.7477830112168862,-9.230465926023626,-1805.987333770264,0.00015877961702576274,-37.19581678026513,205.09805221014537
5237.661Fe1,44,8.384602227753689,3547.421306078675,-1.3999349003969608,-5.9632986164450985,214.448597159232,0.00012092268782972359,25.76820701432852,-29.19089064078147
5341.414Fe1,46,12.183487553498681,-10310.672264442032,3.5468682071494855,19.443709980125057,289.11605304816095,-0.00030867641436740234,35.936974778633285,-46.88317851014803
5349.802Cr1,46,9.98788807569171,-6110.647331437291,2.19003660186435,109.14995799340205,135.78453781001107,-0.00019111025082760747,55.307639671669655,-25.459836756454386
5523.980Fe1,49,6.916502818014662,1675.1731559655202,-0.8372424045562096,-11.05824167786271,340.08822478657754,7.081821016261184e-05,-22.531050980102382,-39.7691156055452
5528.320Sc2,49,11.30372393943837,-3141.262924530222,0.55576456768193,-99.84253541340625,1480.6063472196317,-4.04634243775105e-05,26.59643942076622,-193.63213009873695
5536.376Fe2,49,12.233581596404704,-1855.9759367318295,0.8086153730344519,-23.652513964934492,-220.21890335219396,-6.156115580808608e-05,-14.896114788862057,15.135020247221744
5536.376Fe2,50,6.478598659667313,-556.0977797655838,1.458417992459766,-36.863623777330226,-1742.112327873154,-0.00011511642791083556,-7.545935481110496,191.49246356640177
5539.338Mn1,49,113.46276273876163,-16734.27403691514,3.0082848261104584,-764.7365715887372,3604.7389760372735,-0.00027284546468923823,875.1950209784264,-478.92257331879205
5539.338Mn1,50,69.2721587968057,15913.54192538365,-3.0296386790125887,-547.6917610044436,-3804.3524851520942,0.00027097928324892304,188.38006164998728,374.19317049920284
5540.054Fe1,49,5.766209830474272,4787.2579846866665,-1.4983247998223819,-34.022726160240005,-240.76446989871766,0.00013003108876422884,-34.858226264477295,26.950503701795917
5540.054Fe1,50,9.183846807441588,3882.5245223825154,-1.0668855670668604,-40.927112470021676,-392.09013326077485,9.410934284699632e-05,-24.913466455173992,40.74823340007155
5548.046Fe1,50,7.4397491639180515,-1113.063083277455,0.15719671151701492,59.745398075947044,402.9899689839643,-1.5948681457003647e-05,66.99298616354736,-51.0452935481239
5561.755Fe1,50,6.237723317988127,501.53675361773867,0.30351766520625845,52.29877922020087,-590.1326230290936,-2.7257634176070958e-05,39.416451518003974,64.89817324683142
5567.249Fe1,50,10.642702800759569,-7334.158856091293,2.4427850367875785,98.64375737429056,362.1476664900685,-0.0002161787086200973,-31.436450226525572,-53.47902955856462
5571.164Fe1,50,14.418950087146412,-13028.913193103206,4.44494952816448,-1.2765729843123472,366.65362532607736,-0.0003850872662840993,42.71328282356218,-59.05842002727802
5574.389Fe1,50,17.09779513940853,-16773.497965954724,5.1183229566310535,0.9615723199760426,1187.679090530673,-0.0004399434038029255,25.368944597205225,-156.00543362896352
5577.637Fe1,50,10.075882868743735,-9305.782613986954,3.365876614288355,25.498365118353064,66.27439693090949,-0.00029366511253255687,9.61598237958837,-22.40775289653441
5586.315Fe1,50,15.450589979997766,4120.514332768457,-2.1481327943208828,85.43578055901021,849.7353496045525,0.0001982097403642912,17.15841885656608,-98.02195805133618
5586.315Fe1,51,15.63310399821498,-1605.8156139362347,-1.730168213479371,62.14981829198602,2997.029874027332,0.0001622830165792526,-3.114921507603461,-351.063761953065
5589.125Fe1,50,6.499035104565069,784.6199120471468,-0.6250165479308623,-19.370136071586202,386.17029467521945,5.647080576995149e-05,8.24600699987247,-42.213470127834334
5589.125Fe1,51,8.308808783483148,2906.9178884078747,-0.5313568153899494,-7.855170405803982,-706.5672721209157,5.1597078513955436e-05,44.90699844734156,77.64249518214096
5589.410Ni1,50,11.994318356131888,9.080805244910152,1.5816180639931703,122.88503049717973,-2230.3867882510626,-0.00013489225463177582,-68.19645492442312,269.12319861861334
5589.410Ni1,51,11.746440357886822,2596.3322037856815,0.7240342863576267,113.93028169448355,-2255.1506086208124,-5.8404813621980605e-05,-73.26484878315364,265.4973196073096
5590.310Ca1,50,12.075878606148393,-11186.067333981482,2.267634576454087,-68.43875169684937,2173.510759508479,-0.00018982762302083324,-13.480577680088137,-273.1245788262611
5590.310Ca1,51,11.262470825902984,-8291.7366611423,2.045937923139951,-54.20462795808354,1076.3880916751377,-0.00016919355340593684,-11.485879077904242,-143.83730822128348
5595.288Ni1,51,9.823314190407316,527.530908775437,0.8337802610814229,10.871204198758353,-1506.4669624507617,-6.83675368125921e-05,-93.41999166233963,186.24343120955984
5596.208Fe1,51,68.5136102242635,-70174.92270365778,22.866913509872237,-25.678618477918715,2946.2754082329507,-0.002041794226371368,353.00729058219133,-364.11380185380165
5616.332Ni1,51,7.3977941384237615,-224.76944590949293,-0.3045953705737517,-32.55332652229419,516.9391986986006,2.48049654759899e-05,14.981313700002806,-56.17128774321946
5625.583Fe1,51,6.801756984721794,-33.027082646163905,-0.3742235001619731,64.2689069314504,554.205682013427,2.947078742383123e-05,41.981638877063375,-63.34575356515376
5626.890Ni1,51,8.671325889849289,479.5026026454941,-0.6990229985442216,51.46999448271864,446.0667182559985,5.89199943340331e-05,35.29072959154146,-52.0278156662019
5635.510Fe1,51,11.158106086556044,-6126.054474774171,2.438121195826901,73.5345774826415,-357.84981878523473,-0.00021408696088531727,-50.74035955104589,35.776262069897314
5638.260Fe1,51,7.896282290265446,5370.133961188406,-2.403574852641794,-31.172504788436434,686.0952712763403,0.00021236376861054825,-45.47676443406497,-83.07445576960502
5638.260Fe1,52,5.745942012767349,3449.544006023766,-1.4528008006076893,-16.52872031976169,275.9793377023519,0.00013167046741358268,-22.175847101038666,-35.35641137049132
5641.876Fe1,51,35.8851166165723,-6576.21320198744,-0.012241174397834759,-40.85242742771156,2930.5959268470115,-1.917764811978383e-06,32.50836832047793,-330.92522198147657
5641.876Fe1,52,12.683412023127111,-4942.117553106385,0.0342912322608379,-75.69280975022002,2193.855311885914,-9.941439704479993e-06,120.39139003759955,-249.37127741356696
5647.178Si1,52,14.572664535345284,-2673.8598633117817,1.0100139138302833,-59.83818106671843,-230.20715873795683,-7.713774209448247e-05,-86.93533808640522,12.482853526965053
5653.037Fe1,52,7.644893892704975,5085.666154806525,-1.6187431276654256,-59.66463422449633,-195.00196956391744,0.00014383523591896365,-10.457976805481287,16.459390080098675
5653.886Fe1,52,3.4561725231274276,2890.9949637387754,-1.2767478763641393,-34.95396618540937,307.5025971459154,0.00011274501514405015,-43.44862745792641,-36.384365493625836
5655.435Fe1,52,7.798617453962309,5428.613317792555,-1.6905555853289482,18.96392517393545,-377.04984302251273,0.0001517544896062269,87.19845738359315,43.85866152225284
5656.746Fe1,52,6.7633700160974435,513.3243083350563,1.20221676961748,41.930852586218236,-1786.8362175478446,-0.00010737551046924357,-5.848031608735039,201.29066200776649
6067.161Fe1,59,13.941249800563726,-9703.30185842458,3.7911328185983217,60.86692069170157,-302.582646739537,-0.00032605882474587354,58.148068225634134,17.628984321081855
6080.173Fe1,59,11.080145531771628,-6526.779924944973,2.202769487332095,80.01245357036707,306.81855050488537,-0.0001963790033539217,-42.9738979402097,-46.19194939708314
6080.690Fe1,59,3.669765303977088,1030.0083978178204,-0.3416846906773113,36.86586107875004,35.869384250861565,2.9418944308270456e-05,30.980820467803508,-7.686583543669015
6084.394Fe1,59,8.803634381658137,4252.17441754248,-0.5393451688769327,-38.82709808054446,-1150.657426725587,4.513326482087268e-05,55.17674050574858,125.92827629500026
6085.787Fe2,59,5.4375786458861075,-204.61558617674532,-0.3559236801673509,-75.41136538055154,425.44112124534786,3.675527975382579e-05,175.02016652587685,-42.32486678049571
6087.965Ni1,59,19.43489627513075,4824.685638359458,0.2419080013423649,166.46981455922992,-2888.8092087283876,-1.0282210019801088e-05,-97.37885772514288,354.3377556275695
6087.965Ni1,60,16.890364091024612,3946.9343904864345,1.0901896873802708,159.30702548099848,-3641.971234369765,-8.16414257627612e-05,-144.5782198494149,440.1750467957821
6091.895V1,60,9.581210194216949,7794.123487037066,-1.444651429758065,-19.95642640215899,-1629.6397906319235,0.00012943838502873711,-13.447422630176007,176.94711478773078
6093.605Si1,60,32.79546898521199,-16612.006654971603,-4.565612756137257,328.13947758726346,13102.063478023121,0.0004243058438976788,109.78421924444567,-1502.09600750644
