Transition 1,Transition 2,Order,sigsys,a,b_1,c_1,d_1,b_2,c_2,d_2
4503.854Fe1,4506.094Fe1,25,12.11409858368091,135708.76770513318,3.777793072987281,-110.7162801055044,1340.0474319984226,-0.00034895229957514445,16.66557443745567,-145.10636464771449
4503.854Fe1,4509.949Fe1,25,17.50603130816777,415098.90567140677,-2.6495665861770523,44.68070810755703,-1196.8219883509466,0.0002562019692994601,-66.67852496719115,126.01714989780191
4503.854Fe1,4510.999Fe1,25,6.624623135731871,472690.649389084,0.15021067528778576,90.30014319823003,834.7942422201863,-5.107979509349315e-06,-43.869034710101126,-101.18384053978818
4503.854Fe1,4514.255Ni1,25,16.794592379461548,687849.1391285197,0.6546283777900994,-110.2846327893553,758.6009956590691,-5.4596377615630575e-05,13.27240856582931,-80.85957473418793
4506.094Fe1,4510.999Fe1,25,18.572833468875242,335881.2190799114,-2.857887866630292,207.17113758735672,-1039.582637765955,0.00027713554527711065,-64.6497082838537,107.61952293667458
4509.949Fe1,4514.255Ni1,25,16.951918431474382,271656.92127255816,3.322875400410668,-152.44017279475847,2395.7608195044695,-0.0003117804798160316,63.00641558132178,-254.2618835555283
4510.999Fe1,4521.249Ni1,25,9.695173495767824,686060.7095893965,-0.34726944852272307,44.581691355851916,-2048.127328066901,3.074422809471316e-05,-160.55821863899703,244.00402775201752
4510.999Fe1,4521.249Ni1,26,15.93190202311658,692386.8773921707,-0.17361883377870235,56.530142591239546,-5310.79633905195,1.8986456677315908e-05,-87.00954324447407,627.7928848441342
4514.255Ni1,4521.249Ni1,25,27.56420409794444,470539.4744595728,-1.3194002600523955,258.3863927620641,-1181.1577518188765,0.00012017342728190981,-236.50735673559927,133.5019172746937
4514.255Ni1,4521.249Ni1,26,24.030322397005996,473285.8966596721,-0.2387610789131943,244.15788442808696,-4071.3251256705203,3.056068014732789e-05,-54.42685573606499,480.5350599405045
4552.923Fe1,4553.422Fe1,26,23.837987793440163,45964.26846913595,-4.478966755729411,-153.7178823366491,-406.9973062642515,0.000415051726315154,-205.53205284930726,27.436637136965757
4552.923Fe1,4553.422Fe1,27,30.91363652055156,53790.46762983287,-8.536423734111311,-177.11754104073935,1312.0414901740992,0.0007775544220112394,-197.52555719238148,-180.91668069732165
4552.923Fe1,4554.443Ni1,26,30.564062428994532,97829.27642487327,5.715716185547227,-180.43337481110638,-7186.561438567746,-0.0004689563989713771,-301.5949616885914,843.1436145146397
4552.923Fe1,4554.443Ni1,27,37.810640538437426,98127.56819458804,4.441350776006068,-193.14318260758466,-5659.221008890655,-0.0003573383299390273,-394.478125764096,666.1386260729914
4553.422Fe1,4554.443Ni1,26,36.7896229662461,53113.74646596516,10.383732652380894,-8.491182391860194,-7657.678999529453,-0.000899615277223258,-110.30299914504833,921.2141587368557
4553.422Fe1,4554.443Ni1,27,34.15562889553351,44566.9624824492,13.086683931324933,-18.829500589815197,-7233.31652928875,-0.0011434834352394986,-145.24917460044722,877.0935715226707
4569.604Ti2,4569.882Fe1,27,9.69158999431223,39731.25368962596,-5.637802591614464,-70.85913464341068,-2683.4850416406207,0.0005048139530344333,-98.66900234331914,314.5641965901585
4569.604Ti2,4575.498Fe1,27,11.341234247672533,385985.22633793583,0.2443539583892179,-55.00787275774336,2.491767064912713,-2.5844320233251902e-05,8.382850122867538,-6.542765059139876
4575.498Fe1,4576.000Fe1,27,7.133050278189076,34755.78549482974,1.2860596918136622,4.675904822083534,-2556.8784497713177,-0.00011265591249214651,-60.050914942954385,295.8416382636512
4575.498Fe1,4577.610Fe2,27,12.046738961014517,140557.24145686108,2.4667183715849195,-52.21386406057425,-4313.668888111829,-0.00019624274937861928,-96.66185848280784,488.33377104849455
4575.498Fe1,4584.693Ti2,27,10.892661329344788,607016.426745995,-0.06682457985233987,-144.9775370044624,-2477.4950840561182,1.72408952399702e-05,-117.62719341822171,288.5254834465758
4575.498Fe1,4587.651V1,27,22.74186164335093,781546.3329204815,4.198165732604228,-113.88771682022033,1147.6142362028004,-0.00039508050119184564,118.09071543277794,-127.89565018559156
4576.000Fe1,4577.610Fe2,27,11.611978726213325,105837.97118312969,1.0684055894377678,-57.11898032512802,-1606.8018649427333,-7.414157931020568e-05,-52.76697823529602,173.78407974234642
4576.000Fe1,4579.830Ca1,27,7.874744103572441,244364.3324060261,0.9808112095530274,4.176674598660789,1943.8627416413053,-8.761554321120484e-05,1.776756422092546,-228.79832241576625
4576.000Fe1,4587.651V1,27,24.32438413552573,746660.991843975,2.644057942100431,-118.94855088226558,4136.096557690547,-0.0002593539605059243,163.82788913094888,-474.91580242121285
4577.610Fe2,4579.830Ca1,27,11.206015198463149,138626.08178005772,0.019597467683927144,62.494227690425916,3360.4041577300786,-2.2818123006620793e-05,54.38001739038518,-380.3576682757318
4577.610Fe2,4587.651V1,27,21.069168797677538,642534.0948027824,1.8555539250049655,-61.196413715972284,4596.525880176749,-0.00020946356723703345,198.7371881764919,-518.1671907024414
4577.610Fe2,4588.413Fe1,27,9.310303385161625,703977.7929175362,-0.5362710448569441,28.991774473409215,1984.9025055718223,2.2641038919212446e-05,66.33754588626097,-210.9348401473343
4577.610Fe2,4589.484Cr2,27,5.400201874610764,780721.946477964,-0.648048467318355,9.326201610697062,-1130.9696737548409,5.3717895904592416e-05,-29.055372791308006,130.4677449790759
4579.830Ca1,4588.413Fe1,27,9.369541335484621,565862.3341131961,-0.28730781971881403,-38.05782194237211,-1950.3118555385774,2.1897561195128732e-05,0.610151174233313,234.15661074756696
4579.830Ca1,4588.413Fe1,28,6.9361985889812106,560363.3789109377,0.16648654170428304,-58.052092161710235,50.53833212896268,-2.067068047175925e-05,-21.71899954607637,1.6998185772692254
4579.830Ca1,4589.484Cr2,27,11.378733480952272,640591.9597306452,-0.2895123033582867,-53.134737687757855,-4294.71919812184,4.3352088314000814e-05,-75.06015306294493,488.2155573123173
4579.830Ca1,4589.484Cr2,28,10.754584837621875,635457.4523021689,0.274362781883275,-73.19770768712078,-2691.4483560560366,-7.530075243122122e-06,-115.62832422608612,307.7580671560127
4584.412Fe1,4584.693Ti2,27,12.644303074683503,14306.205405503302,3.302076851211057,-87.4223029690821,-2570.568182534973,-0.0002829945377468936,-78.47245781616091,311.21562505782913
4584.412Fe1,4584.693Ti2,28,17.63903176114852,23501.189963179313,0.8405668860152542,-182.2091884607729,-3390.663111448209,-7.328740509722267e-05,27.82823589991324,396.5362349154849
4584.412Fe1,4592.075Fe1,28,14.46380023271271,489074.1242643518,2.7521255092700185,-51.61691494963552,2150.3937049174747,-0.00025778126978216997,183.06347502859123,-261.5693963053048
4584.693Ti2,4587.651V1,27,25.429898659532338,178158.3619578886,3.642250568017774,30.726712749308767,2807.1208683262416,-0.0003587688661567414,204.64783772390226,-324.5116860306443
4584.693Ti2,4587.651V1,28,28.95238639730969,156841.19465071932,8.665588358498388,-2.2390435724179425,6132.377100390258,-0.0008062903555846505,338.34254306332986,-709.2796421329319
4584.693Ti2,4588.413Fe1,27,11.020368550066204,240700.12223299983,1.536972885436316,118.6477208611023,-684.3318873579133,-0.0001509921755220927,68.73800828513711,82.48147340496325
4584.693Ti2,4588.413Fe1,28,8.01348714586791,234119.22872872348,1.6419538051332923,108.18063675780924,2258.673514191652,-0.00016134878199648332,74.58492275981278,-261.01181528871103
4584.693Ti2,4592.075Fe1,28,18.984410821601735,465710.4170398917,1.877757409190565,125.20389578867886,5549.678443738377,-0.00018140776389994655,157.00179698496248,-662.4560083630789
4584.693Ti2,4595.452V1,28,12.3160214847103,694759.8632952226,-1.2082304327581788,60.15426762424362,4057.537033639556,8.57288279517792e-05,87.71759025499401,-467.9164589596543
4587.651V1,4588.413Fe1,27,18.588235732622845,65308.833915294104,-2.3755513605866354,90.41765749666695,-4393.765446997252,0.00023135573604935703,-158.0107644189995,509.03674652979714
4587.651V1,4588.413Fe1,28,25.044816467690712,74548.93847535388,-6.6380458170314105,117.51440606190883,-3130.3558027541003,0.0006110918866781091,-263.0456025151052,363.59763246605166
4587.651V1,4589.484Cr2,27,21.58171986208644,135916.07134729682,-2.6216637727608023,70.71483630214689,-4522.82181794776,0.0002731122595195431,-239.41837657187438,510.4178318963936
4587.651V1,4589.484Cr2,28,27.61591269077836,149777.3516203023,-6.8683143800124595,106.99721997998881,-5527.225614355378,0.0006551622214423417,-319.9168401637024,631.7292929323689
4587.651V1,4592.075Fe1,28,19.61047111605733,306268.26739300636,-6.835397902526543,125.31420912410343,711.4681550392093,0.0006278156768251526,-184.60345826434144,-103.82905289909019
4587.651V1,4595.452V1,28,22.322651622795924,539974.6662629514,-11.738040075106749,45.962182662747225,-545.2353572016266,0.0010552276353691643,-169.9418944301828,62.24883904253403
4588.413Fe1,4589.484Cr2,27,8.458024598146721,74861.8763165876,0.22362691380629499,-16.787531206136467,-2709.019232550319,1.8122495574799e-06,-85.56672246233654,296.5693339355676
4588.413Fe1,4589.484Cr2,28,10.120308338934654,73697.32140197314,0.36846715101223537,-11.398450868609205,-2456.794356437162,-9.33481039115024e-06,-87.34989833153136,274.39079033239983
4588.413Fe1,4595.452V1,28,9.990681218748273,463867.6589207726,-4.065404261296798,-51.07075583429858,1913.2934910603367,0.00035332330061854715,18.897510376450132,-220.2088129347825
4588.413Fe1,4599.405Fe1,28,7.16217336542706,715978.6050984613,0.8367581093966463,166.61179536980916,-438.2843781187726,-7.25429460816544e-05,42.038424030540156,50.6187021926159
4589.484Cr2,4595.452V1,28,12.433484410432113,388147.57054092345,-3.542517400400426,-40.89010795964117,4143.920399412502,0.00028463416438137724,82.7708699914613,-470.0753390708291
4589.484Cr2,4599.405Fe1,28,11.001330947589318,642388.9883293674,0.5181182103003403,182.3923263450703,1897.731183634173,-6.74005427209499e-05,120.96529409007569,-209.49503876249295
4592.075Fe1,4595.452V1,28,20.342278858433236,230304.7990952583,-3.4091182757963665,-71.03902458093249,-1654.9737453330958,0.00029673636329471834,-21.280638737978276,212.0521596667183
4592.075Fe1,4600.028Fe1,28,20.89067266163604,513089.2106925368,2.7866909833059053,-28.891401521230563,-1224.6632863755501,-0.0002492888579428394,-147.9538003389809,180.54349578450424
4595.452V1,4599.405Fe1,28,16.721511151067507,252501.72621154936,4.169161666449933,220.0796094757103,-1566.73741366513,-0.00036240218465171563,1.1649015584800164,181.6168605208164
4595.452V1,4605.847Fe1,28,19.292691585989235,671074.0984932941,2.5425999370031382,243.06538397581664,925.2754491964015,-0.00021390783054049014,59.03601609887756,-119.9334665934811
4595.452V1,4606.878Fe1,28,11.214465945338645,733013.3329973611,3.9934810839519708,92.61191041530797,1413.5069956672214,-0.00034710296968266344,39.66623945547643,-171.40479638045903
4600.028Fe1,4604.632Fe1,28,7.419487449201921,321348.62964341143,-3.5056905586335474,82.0050407969428,-5439.666096595623,0.00032149750504916174,-84.45866606434802,610.8872062586223
4600.028Fe1,4605.238Fe1,28,33.51077613414779,310348.30185810674,9.347077578119906,-293.1579291345437,1421.7569184334875,-0.000856228792385511,444.44788134597746,-158.61402483799588
4604.632Fe1,4605.238Fe1,28,40.23420460816302,-13061.480686432125,14.335985923149574,-348.21282676237104,5782.742825361665,-0.0013055730094694699,493.26945433240695,-639.9581882026145
4605.847Fe1,4606.878Fe1,28,15.359929460630948,61682.51852653634,1.3735363821888866,-142.2370552899374,700.7031587634566,-0.00012648970917635845,-59.646512956385756,-74.88640585719322
4606.878Fe1,4618.561Ti1,28,12.988471855894057,763698.3349555645,-0.00580999815159826,-7.924967394418339,-1878.952510846896,-1.5228074508855778e-06,-0.624422508193704,225.6805195807076
4637.144Fe1,4638.802Fe1,29,5.888152483733894,106065.31183400037,1.669235316261283,87.27457335910086,-1610.1869923608124,-0.00014654087991998924,-1.1735834140217598,180.57303724957916
4651.118Fe1,4651.312Ti1,29,43.307972408952764,29659.34173368796,-7.739711175942768,244.42251519739858,1840.31636809872,0.0007195531241108506,-42.55252369943036,-215.60266439452738
4651.118Fe1,4651.312Ti1,30,52.33553850011919,40474.74693654071,-11.143223701960604,297.5077609196684,1289.3546019975593,0.0010313429882802339,-73.15589046623617,-165.2402397901771
4651.118Fe1,4657.487Cr1,29,30.999102002281752,408172.0915750737,-4.753956352323358,177.88253843619123,7156.132974729127,0.00043426460799981804,15.085491517245185,-833.4541673936028
4651.118Fe1,4657.487Cr1,30,26.78187114223026,422355.79314901226,-4.473314376027029,227.54142941306804,60.20783437550524,0.00042479906881649776,-99.05477325006511,-17.400662439957443
4651.118Fe1,4658.285Fe2,29,32.88268606663975,467616.7459024314,-2.7686886132329933,150.0927471820945,239.9504224317152,0.0002836060091987077,16.9820384193011,-31.850177537163347
4651.118Fe1,4658.285Fe2,30,31.56121571961123,482114.0118602533,-4.76975128693737,178.98821903640072,-3892.7240156487273,0.00047067681638960414,-85.87535456039079,436.45828285230624
4651.118Fe1,4659.599Fe1,29,40.84105582805954,554554.1797066992,-6.561615024293796,225.4642528300102,4621.1139423028,0.0006019647327004492,-179.694517591179,-549.6836559280563
4651.118Fe1,4659.599Fe1,30,39.261091243262236,564116.8655814454,-5.748484201968142,272.2443496669768,-982.589345709216,0.000545273785377246,-35.08224870717027,88.2553398168709
4651.118Fe1,4661.736Fe1,30,34.70306390329233,699277.6241265549,-11.158922324680677,257.3437187632031,7106.808611453491,0.0010201743278963205,-40.667627059738706,-863.1218987622939
4651.118Fe1,4662.839Fe1,30,31.647717465720923,766892.8016875274,-6.3219392835701935,261.15748231210506,2483.2464447666002,0.0005837381750659027,7.935682181469838,-307.90159705480767
4651.312Ti1,4657.487Cr1,29,18.069345843000598,375981.91620324354,4.127732242003907,-58.2636609428543,4941.269590188955,-0.00038504834448315655,83.52599486370605,-570.7535702651031
4651.312Ti1,4657.487Cr1,30,21.417225318840146,382411.16474194406,6.325626939924084,-69.61752460164237,-1061.1557758239278,-0.0005758176351163429,54.89237330196283,132.128663008867
4651.312Ti1,4658.285Fe2,29,15.781295484989535,438225.15643734834,4.950064001565334,-94.18347246495289,-1689.1303188633663,-0.00043547490694401244,82.33250927731446,195.52217787488757
4651.312Ti1,4658.285Fe2,30,13.24618065343055,446494.03944839083,5.5297005203563865,-120.03682693794757,-6343.968620756826,-0.0004858885700761082,30.611335023461628,737.9848432633296
4651.312Ti1,4659.599Fe1,29,12.69402892276315,522339.12243426003,2.5373030539969728,-17.79402081068638,2157.458102941618,-0.00023764062795579206,-17.13904163822438,-259.32231158872736
4651.312Ti1,4659.599Fe1,30,22.65716398380159,527066.6979332947,3.9433643238919087,-27.998425343585,-1927.6559814962181,-0.0003598127003464151,71.67278789145604,213.81044987447348
4651.312Ti1,4661.736Fe1,30,29.711459817232335,658109.0912305779,0.23418193574859023,-44.62646776059156,5769.626516193377,-3.291187891245143e-05,84.46623974178608,-688.1168655973188
4651.312Ti1,4662.839Fe1,30,24.969464384981517,727581.5875478147,3.982566258268176,-52.43669616419988,1755.6349191039906,-0.0003740571683719433,100.92424747798698,-206.8283984634529
4652.593Cr1,4653.460Cr1,29,6.479022625454429,55906.42448507685,-0.6526731936367753,79.71586393457571,1019.0448657937399,6.262548228449327e-05,-14.421774201799941,-118.61609936015141
4652.593Cr1,4653.460Cr1,30,7.842983204337841,58250.10230570483,-0.559839330650798,119.11309435338654,-210.9548488343434,5.426674000629696e-05,-23.828435573233044,27.306489776887243
4657.487Cr1,4658.285Fe2,29,10.593219300429947,64929.65277511496,1.0144825352956592,-36.840985420946815,-8116.74631413432,-6.636889637388884e-05,-36.66488856652245,935.5659891344078
4657.487Cr1,4658.285Fe2,30,11.281603204336372,64169.66623091698,-0.1757202282262951,-49.43012551151164,-6148.091712173268,3.662574853151511e-05,-38.731512686991124,704.8254745067607
4657.487Cr1,4659.599Fe1,29,12.53800828644641,142900.67185313234,-1.4211506637845162,28.875410527762675,-1374.7459368269022,0.00013148238263646254,-105.46173701328185,146.79760213641288
4657.487Cr1,4659.599Fe1,30,12.911438805358111,141994.2628936014,-2.621270468569614,26.25220198898871,696.9403679529893,0.00023631229862177753,16.24317812140237,-99.80768783340528
4657.487Cr1,4661.736Fe1,30,14.406237164531845,277466.141133555,-5.767691287266784,30.768474562701172,5564.532271863276,0.0005155989494473795,70.60781611680713,-673.4455060359767
4657.487Cr1,4662.839Fe1,30,5.3921120633799875,345280.1584266603,-2.1733208201380823,22.72901129229965,2503.2149222578128,0.0001878420360001982,20.193872087023834,-299.96187775430917
4657.487Cr1,4668.292Ni1,30,23.74201546626284,690655.5698846066,-2.04536949790665,-165.5190862931453,4504.770801363568,0.0001732418883375856,258.5268179114641,-524.1266388935645
4658.285Fe2,4659.599Fe1,29,15.678534267338549,77848.15087240383,-2.181492657168825,63.488974719350395,6462.86532716911,0.00017662244332229533,-127.4417189173428,-758.0023927329012
4658.285Fe2,4659.599Fe1,30,15.45892342103014,80691.66711583838,-1.5439342667679088,84.920422789344,4300.857449908937,0.00012228669911209687,50.55802336550642,-510.0977626307881
4658.285Fe2,4661.736Fe1,30,19.212707637919078,213071.90990657278,-5.202793331843108,87.00912386790786,11283.367717833296,0.0004454513994114951,88.82467843227934,-1327.3770502527932
4658.285Fe2,4662.839Fe1,30,11.92775979962042,283795.22624313965,-1.5129826351073177,81.87485271712607,6746.095816959118,0.00010997470967558608,60.74496117135027,-783.9902545900625
4658.285Fe2,4668.292Ni1,30,24.05469923191758,625182.2086410908,-1.0912637833629757,-122.2386067334837,10225.727857047423,6.889058223713916e-05,263.98877209890827,-1179.9431517639478
4659.599Fe1,4661.736Fe1,30,7.862167389342189,135212.39465896136,-3.3067374955768982,5.3656041508533425,5185.588366818797,0.0002935732579069171,74.48080880599852,-609.3642938159945
4659.599Fe1,4662.839Fe1,30,6.09416774212114,204613.8441498497,-0.009823330438359819,-7.296689770155364,1811.9746668492621,-8.881244991842875e-06,13.09457480697792,-201.7065462827407
4659.599Fe1,4668.292Ni1,30,25.534270160803803,545923.125450504,0.38370634059074366,-204.82783070069237,5342.282714038753,-4.661062438648672e-05,230.46139138847724,-602.5246506409669
4661.736Fe1,4662.839Fe1,30,9.545809539409372,69729.096420871,3.6637244856288635,-2.7496728993598736,-4021.2403921549308,-0.0003340687789658854,-45.45887854022105,482.9099032233272
4661.736Fe1,4668.292Ni1,30,24.615083410207298,412619.144483107,4.107979614113799,-204.4227292964818,-1308.7732702052385,-0.00037530951895050106,167.25704700282563,177.19478189926295
4662.839Fe1,4668.292Ni1,30,18.57099430562422,342573.489938314,0.25913825190740275,-201.15318121100162,3118.1092423384353,-2.598477631090674e-05,203.90171992940813,-352.6286590048649
4680.155Fe1,4683.218Ti1,30,9.924824151266765,199098.65362560732,-0.9739293150669606,-8.385668860685861,-68.33305814274449,8.28817216308177e-05,38.21970912386814,13.218621044886246
4681.605Fe1,4682.783Fe1,30,11.090289063940098,78886.08017239145,-1.0044321809304952,-46.58257130489243,-711.04031695871,0.00011057830043113041,-47.25137611673449,68.6548962671568
4681.605Fe1,4683.421Fe1,30,13.358508927288698,125233.1306178127,-2.362673244548006,115.54003180254155,-1116.3420419757608,0.0002207089023594651,-29.031189694195568,119.49796895448122
4681.605Fe1,4684.870Fe1,30,6.638812162699444,217392.45640551974,-2.2255992085249985,-7.3343921493646524,-950.5387403591553,0.00020155407620069671,-20.53656988824704,103.0160608460296
4681.605Fe1,4689.488Fe1,30,6.981214270197889,512488.5737502525,-3.1953006491406724,60.86250879329065,222.3096675797428,0.0002940124509641634,-26.54827472227151,-29.619884254943372
4682.783Fe1,4683.421Fe1,30,16.776134312202256,45902.15314624267,-0.9599037492032397,167.96873529798856,-728.4731617066219,7.527751564424616e-05,5.942669074445278,88.51013943262949
4682.783Fe1,4683.871Fe1,30,14.180054930971593,73193.05124551011,-0.9649378817609932,-27.433222644704323,-199.62557624119478,7.216401291520577e-05,10.42013419727776,40.10676652618479
4682.783Fe1,4689.488Fe1,30,13.331847765873057,433146.536567001,-1.9516604855608708,107.78107081481654,827.0948226298257,0.0001623024260353008,31.192608606074472,-85.494660738267
4683.218Ti1,4684.870Fe1,30,6.866155876436123,107822.2520927462,-1.1117599739294024,-47.84700227858599,371.83568371778864,9.641308157288377e-05,-26.96533253617936,-35.489727477338334
4683.421Fe1,4683.871Fe1,30,13.960760889010407,27165.977583615444,0.44326017135449175,-196.0836050260875,1.8561479768088773,-4.253035608520137e-05,37.04447698681626,11.977357283977089
4683.421Fe1,4683.871Fe1,31,17.761031999157982,32455.415964011,-0.18537933030792855,-182.55508999155947,-1666.822917169787,1.1306776032531235e-05,29.163819690549726,211.2042201527886
4683.421Fe1,4684.870Fe1,30,10.434934459759129,93774.39923383137,0.03281333540941353,-122.25933234555913,-451.29508309633627,-9.825639869097725e-06,21.514780613791025,55.32559278368264
4683.421Fe1,4684.870Fe1,31,10.983832477244281,96987.37912511388,-0.5521608112899111,-135.64469414508775,-1167.097696501708,4.0962945377237226e-05,-0.946111731300157,138.51995203820195
4683.421Fe1,4689.488Fe1,30,8.187202895768111,388350.38489901536,-0.9899957965556057,-56.373312085475725,1039.6236009758345,8.696851979809069e-05,14.61972175817732,-114.3094801037143
4683.421Fe1,4689.488Fe1,31,8.104037014546659,395742.41861790675,-2.4220753331667297,-74.14087605989167,-521.6098317241741,0.00021357875101260792,-47.050753337020275,67.58080159403832
4683.871Fe1,4689.488Fe1,30,12.808346466123396,359502.472852852,-1.3774235861299946,137.2315828109052,1746.6627063345038,0.0001242070796028491,-3.1389562187400664,-208.0486008362393
4683.871Fe1,4689.488Fe1,31,9.696909329987808,364375.51317960874,-1.4400556263005206,118.52230598761598,-412.02565128204833,0.00013280927326537458,-73.05303696993886,36.07582808643919
4684.870Fe1,4689.488Fe1,30,6.418067738451262,295188.92886594986,-0.820949987768182,70.27926813913896,929.4683969047304,7.953979185567374e-05,-8.514485208581151,-104.21836296152473
4684.870Fe1,4689.488Fe1,31,6.008582508498878,297994.58445992525,-1.7184120732109798,64.24619474921286,786.3404421410885,0.00015920038790614876,-58.27047532777802,-85.68822129770109
4737.168Fe1,4742.856Fe1,32,6.089200391591391,356206.9187772589,0.7633084532183969,6.693630587252956,716.9605397884919,-6.809439326491487e-05,-1.501008739039754,-89.11550061952408
4738.098Fe1,4742.856Fe1,32,9.99974263247621,305618.0521239273,-2.2030728843924208,-145.07618659241047,532.5650685514073,0.00018856281671631966,-93.07258626657998,-46.994414024006815
4757.448Cr1,4759.449Ti1,32,7.971129062906575,126424.92351405486,-2.0523826684114517,-34.60832003693709,2809.611573756073,0.00017777943444385446,82.35922290725796,-330.18208516927194
4757.448Cr1,4759.449Ti1,33,8.302785455576526,123962.38660281737,-2.063179844156967,-30.79531475331213,3972.202247010829,0.00017763504123299812,21.889291614300816,-463.12805219816903
4757.448Cr1,4760.600Ti1,32,5.525200940444392,197835.05648556558,-1.8042427176545033,-46.47595240024575,3018.5060997730056,0.00015403270248486769,20.49995232637074,-353.9689571646909
4757.448Cr1,4760.600Ti1,33,7.124544167139699,195791.03833796963,-1.369808003331254,-32.83471953109022,3325.9865758816563,0.00011638408375294858,54.040980721172936,-382.66140645993863
4757.448Cr1,4762.860Mn1,32,7.470417000396249,340645.59969036083,0.2879128023133342,32.997683682203025,-189.12040979208868,-3.4960970572223656e-05,28.954836783165465,27.625774628741873
4757.448Cr1,4762.860Mn1,33,7.488113888479674,340058.91095444857,-0.3361413545224889,2.4035226388919275,897.5660696501532,1.8151485861491508e-05,-11.690117633902116,-95.02259271501386
4757.448Cr1,4767.190Mn1,32,7.483413003196536,613364.1183981564,0.6987154450704512,41.737363615518014,-697.0081927929535,-6.234136094700515e-05,-2.411822973827016,79.02510306525353
4757.448Cr1,4767.190Mn1,33,7.221671212806062,610024.6271237015,0.7764967322620161,36.28776537281294,693.969271599271,-6.97955387880878e-05,26.883132498348992,-76.57106974644665
4759.449Ti1,4760.600Ti1,32,1.5439380330652384,72287.70914613745,0.28870773875602984,-15.705955585953141,-250.7019507588407,-2.69991157653754e-05,-33.426210023850885,28.79507628156397
4759.449Ti1,4760.600Ti1,33,5.4004740687244635,71398.91443256522,0.5950326572503671,-2.219465824896447,-317.64005197857466,-5.2713902448875104e-05,22.023289597821954,42.660858267920894
4759.449Ti1,4762.860Mn1,32,14.752964809725892,211785.20715779407,2.559788267582886,69.93078686269439,-2185.5917425662183,-0.00023185992710620998,-45.01398768198086,266.30828726449346
4759.449Ti1,4762.860Mn1,33,10.265457051353707,216394.42075483268,1.6010580408985577,33.51831914409364,-3039.653815865524,-0.00014872515949124543,-41.97591812944874,363.8483902359705
4759.449Ti1,4764.110Ti2,32,20.89701641434779,284673.18693493697,2.179672855994534,-247.149042177812,1224.197849056323,-0.00019609008113389276,69.76670243619243,-143.26394129062064
4759.449Ti1,4764.110Ti2,33,22.716267430213414,280078.2768145319,4.1958283750460295,-290.452838792138,712.9110002911176,-0.0003787447217690169,82.17247215354998,-78.81748791750269
4759.449Ti1,4765.626Cr1,32,9.757649347727927,396172.1674578864,-1.1165515767446748,-6.645999251078192,-2031.1179944848843,0.00010039681247757081,-3.7586956179375326,237.68748696723472
4759.449Ti1,4765.626Cr1,33,5.330355390831569,387631.0893401541,-0.2688300004195975,-2.4328760834579013,767.1784355114758,2.633078007528167e-05,33.329739452979545,-82.58495885544055
4760.600Ti1,4762.860Mn1,32,11.667039523710807,141349.6989422062,2.1746285403588104,80.62616289951703,-2658.5274125650585,-0.00019588030871324881,8.9899801468217,319.5650170798992
4760.600Ti1,4762.860Mn1,33,10.773095576791787,143487.2687708376,1.1063264159839137,38.11069290886925,-2189.2961579500543,-0.00010409261436965235,-38.741471510672284,261.9773968010264
4760.600Ti1,4764.110Ti2,32,18.507262414179362,212096.45050374264,2.5915198472249688,-232.19126402170855,665.3080422387493,-0.00022933512190093515,116.97651916164786,-78.26455092936108
4760.600Ti1,4764.110Ti2,33,22.926259799961315,203827.32907775222,3.6296380229990213,-294.09528447129816,3223.594152770723,-0.00032895185733168895,87.82071984219105,-372.79997756108247
4760.600Ti1,4765.626Cr1,32,12.114735135789601,324325.1392885645,-1.475213616223729,7.236183076828954,-1894.7370737844276,0.0001337197158436318,49.39387121265316,222.0597217472679
4760.600Ti1,4765.626Cr1,33,10.805169343757031,314959.59174881567,-0.6868196962522125,8.424088343693244,1415.6557721998647,6.389276229383898e-05,35.53968487791096,-161.3842582918014
4760.600Ti1,4767.190Mn1,32,10.951438078057135,415200.02122331405,2.4758352500283696,90.12542563334021,-3532.129164436616,-0.00021375281721509233,-26.47958703035516,411.9399202135702
4760.600Ti1,4767.190Mn1,33,10.414604522693812,413368.39754436666,1.964132617644303,72.54012356196024,-2019.2088900345661,-0.00016983581744700187,-2.5406108597690578,237.67192673790933
4762.860Mn1,4767.190Mn1,32,6.683256510142815,272728.8344278413,0.4898137234649621,8.804051644623254,-614.8171989574565,-3.421550932261686e-05,-40.135636289735494,63.403470213628026
4762.860Mn1,4767.190Mn1,33,2.884996337116634,269316.4534599353,1.160491693934502,34.49581412647694,31.455314483716514,-9.212623313732353e-05,44.69591092997948,-8.529162285536701
4764.110Ti2,4765.626Cr1,32,24.8153873676801,111841.41501812609,-3.7566773115117695,234.79769866620734,-2770.9283262293307,0.0003363808091629685,-83.40503693108072,321.84468537698785
4764.110Ti2,4765.626Cr1,33,23.524303286465464,108173.24855957535,-3.9951274569225568,298.37865217823,-876.019210190761,0.00036527201908505134,-76.55871680869812,104.2361732832776
4764.110Ti2,4769.189Cr1,32,20.236005889146938,334347.06525773794,-2.4097442708069874,117.27070448893672,-3818.0769401559864,0.0002183786269378452,-14.454554984498007,441.2326773631847
4764.110Ti2,4769.189Cr1,33,24.31306028374651,334095.55316231115,-4.13091804501839,174.5590175959541,-1466.6435512526175,0.00037395914248406804,-73.01152012942097,166.32125395098456
